INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RGP75,JAMES PAGET UNIVERSITY HOSPITAL,1.0954,2,32460,1675,1525,0.9228,1.0816,0.8489,1.178,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR31 6LA
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,0.3278,3,1540,10,35,0.5658,1.6235,0.698,1.4326,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,RNQ51,KETTERING GENERAL HOSPITAL,1.0142,2,51470,1695,1670,0.9261,1.078,0.8494,1.1773,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN16 8UZ
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ10,KINGS @ QUEEN MARY'S HOSPITAL SIDCUP,*,*,70,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DA14 6LT
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ31,KINGS @BECKENHAM BEACON,*,*,15,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BR3 3QL
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ33,KINGS COLLEGE DENTAL HOSPITAL,*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,KING'S COLLEGE HOSPITAL (DENMARK HILL),0.8819,2,67175,1470,1665,0.926,1.0781,0.8494,1.1773,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ70,ORPINGTON HOSPITAL,0.3176,3,3725,35,105,0.7277,1.3362,0.7824,1.2781,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 9JU
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,PRINCESS ROYAL UNIVERSITY HOSPITAL,1.0515,2,42495,1575,1500,0.9221,1.0824,0.8488,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 8ND
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,RAX01,KINGSTON HOSPITAL,0.768,3,62265,1195,1555,0.9235,1.0809,0.849,1.1779,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT2 7QB
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,RAX99,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN05,BURNLEY GENERAL HOSPITAL,*,*,15,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN01,CHORLEY & SOUTH RIBBLE HOSPITAL,0.8881,2,15715,710,800,0.8944,1.114,0.8431,1.1861,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR7 1PP
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN02,ROYAL PRESTON HOSPITAL,1.0224,2,63620,1660,1620,0.925,1.0791,0.8493,1.1775,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR2 9HT
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR819,CHAPEL ALLERTON HOSPITAL,*,*,2280,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS7 4SA
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR802,LEEDS DENTAL HOSPITAL,*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS2 9LU
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR801,LEEDS GENERAL INFIRMARY,1.0323,2,53285,940,910,0.9007,1.1068,0.8445,1.1841,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS1 3EX
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR814,SEACROFT HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS14 6UH
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR813,ST JAMES'S UNIVERSITY HOSPITAL,1.1016,2,65170,3230,2930,0.9439,1.0584,0.852,1.1737,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS9 7TF
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR807,WHARFEDALE HOSPITAL,*,*,95,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS21 2LY
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ231,QUEEN ELIZABETH HOSPITAL,0.9927,2,52945,1485,1500,0.9221,1.0824,0.8488,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE18 4QH
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ224,UNIVERSITY HOSPITAL LEWISHAM,0.8801,2,39710,910,1035,0.9066,1.0999,0.8458,1.1823,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE13 6LH
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REMAH,BROADGREEN HOSPITAL,*,*,2970,*,15,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,L14 3LB
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM71,LEIGHTON HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REMRQ,ROYAL LIVERPOOL UNIVERSITY HOSPITAL,0.9586,2,12225,415,430,0.8577,1.158,0.8333,1.2,UNDETERMINED,ONE,TRUST,L7 8XP
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RQ617,THE ROYAL LIVERPOOL UNIVERSITY HOSPITAL,1.108,2,37535,1510,1365,0.9184,1.0866,0.8481,1.1791,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L7 8XP
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM21,UNIVERSITY HOSPITAL AINTREE,0.9625,2,63405,2100,2180,0.9351,1.0679,0.8509,1.1753,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,L9 7AL
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM26,WATERLOO DAY HOSPITAL,*,*,20,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,L22 3XR
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,1.1591,2,885,75,65,0.6594,1.4469,0.7488,1.3355,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K13,AMBULATORY CARE & DIAGNOSTICS CENTRE,*,*,560,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K02,CENTRAL MIDDLESEX HOSPITAL,0.381,3,2560,10,30,0.5216,1.7194,0.6725,1.487,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K04,EALING HOSPITAL,0.8362,3,22110,730,875,0.8987,1.109,0.8441,1.1847,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,UB1 3HW
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K01,NORTHWICK PARK HOSPITAL,0.8271,3,78565,1765,2135,0.9344,1.0687,0.8507,1.1754,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HA1 3UJ
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K03,ST MARKS HOSPITAL,0.8551,2,2220,30,35,0.564,1.6272,0.697,1.4347,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA1 3UJ
I00699,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RC971,LUTON & DUNSTABLE HOSPITAL,1.0159,2,84305,1790,1765,0.928,1.0758,0.8498,1.1768,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LU4 0DZ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NWF01,BENENDEN HOSPITAL,*,*,80,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN17 4AX
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT438,BMI - THE SOMERFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME16 0DU
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF08,CROWBOROUGH WAR MEMORIAL HOSPITAL,*,*,280,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TN6 1HG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ADP02,KIMS HOSPITAL (NEWNHAM COURT),*,*,115,0,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,ME14 5FT
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RJZ01,KING'S COLLEGE HOSPITAL (DENMARK HILL),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NMY01,NEVILLE CHILDHOOD EPILEPSY CENTRE,*,*,170,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,NOT PROVIDED,RH7 6PW
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN2 4UL
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF05,PRESTON HALL HOSPITAL,*,*,165,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME20 7NJ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT312,SPIRE ALEXANDRA HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME5 9PG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN3 0RD
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NXM01,THE HORDER CENTRE - ST JOHNS ROAD,*,*,105,0,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,TN6 1XP
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF03,THE MAIDSTONE HOSPITAL,0.9989,2,28100,1020,1020,0.906,1.1006,0.8457,1.1825,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME16 9QQ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWFTW,THE TUNBRIDGE WELLS HOSPITAL,1.0193,2,49175,1350,1325,0.9173,1.0878,0.8479,1.1794,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN2 4QJ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NTYE7,NOT PROVIDED,*,*,30,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF00,NOT PROVIDED,*,*,40,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A04,MANCHESTER ROYAL EYE HOSPITAL,*,*,2680,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A02,MANCHESTER ROYAL INFIRMARY,1.0038,2,45720,1345,1340,0.9178,1.0873,0.848,1.1793,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A03,ROYAL MANCHESTER CHILDREN'S HOSPITAL,1.9813,1,21040,65,35,0.5486,1.6598,0.6882,1.4531,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A05,ST MARY'S HOSPITAL,1.394,1,32290,80,55,0.6371,1.486,0.7372,1.3565,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A09,TRAFFORD GENERAL HOSPITAL,0.6317,3,5640,130,205,0.7983,1.2347,0.8127,1.2304,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M41 5SL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A06,UNIVERSITY DENTAL HOSPITAL OF MANCHESTER,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,M15 6FH
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A08,WITHINGTON COMMUNITY HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M20 2LR
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A07,WYTHENSHAWE HOSPITAL,0.9211,2,69985,1780,1935,0.9312,1.0723,0.8503,1.1761,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M23 9LT
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA28,DARENT VALLEY HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA81,KENT INSTITUTE OF MEDICINE & SURGERY,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME14 5FT
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA02,MEDWAY MARITIME HOSPITAL,1.1282,2,54345,1955,1730,0.9274,1.0765,0.8496,1.177,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME7 5NY
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA82,WILL ADAMS TREATMENT CENTRE,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME8 6AD
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,1150,*,25,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RJR05,COUNTESS OF CHESTER HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH2 1UL
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT20,LEIGHTON HOSPITAL,1.0043,2,51585,1515,1510,0.9223,1.0821,0.8488,1.1781,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT24,MID CHESHIRE NHS TREATMENT CENTRE,*,*,840,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CW1 4QJ
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8RR,BRAINTREE COMMUNITY HOSPITAL,*,*,400,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CM7 2AL
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8L0,BROOMFIELD HOSPITAL,1.1101,2,54575,2020,1820,0.9292,1.0745,0.8499,1.1766,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM1 7ET
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RDEE2,CLACTON AND DISTRICT HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RDEE4,COLCHESTER GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8NH,NUFFIELD HOSPITAL (SHENFIELD ROAD),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CM15 8EH
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RAJ01,SOUTHEND HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SS0 0RY
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8LJ,ST PETER'S HOSPITAL,*,*,335,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM9 6EG
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8LK,WILLIAM JULIEN COURTAULD HOSPITAL,*,*,475,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,CM7 2QU
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF10,DEWSBURY & DISTRICT HOSPITAL,1.032,2,8820,415,400,0.853,1.1639,0.8319,1.2021,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF13 4HS
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF05,PINDERFIELDS GENERAL HOSPITAL,1.0792,2,82930,2595,2405,0.9382,1.0646,0.8513,1.1747,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF1 4DG
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF03,PONTEFRACT GENERAL INFIRMARY,*,*,1250,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF8 1PL
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF15,QUEEN ELIZABETH MY INTERMEDIATE CARE FACILITY,*,*,450,*,25,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WF1 4AA
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RD816,MILTON KEYNES HOSPITAL,1.158,2,43445,1390,1200,0.9132,1.0924,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,MK6 5LD
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM131,CROMER HOSPITAL,*,*,165,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR27 0BQ
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM102,NORFOLK & NORWICH UNIVERSITY HOSPITAL,1.1344,2,89350,3655,3225,0.9464,1.0556,0.8524,1.1732,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR4 7UY
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NT318,SPIRE NORWICH HOSPITAL,*,*,1125,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NR4 7TD
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ21,COSSHAM HOSPITAL,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS15 1LF
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ75,SINGLE POINT OF ACCESS (SPA),*,*,55,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BS30 8EZ
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ01,SOUTHMEAD HOSPITAL,0.8779,2,92095,2205,2510,0.9394,1.0632,0.8515,1.1745,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS10 5NB
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ74,THE WILLOWS SURGERY,*,*,30,0,*,*,*,*,*,GP PRACTICES,ONE,TRUST,BS16 5FJ
I00699,RVJ,NORTH BRISTOL NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNBF,BRAMPTON HOSPITAL,1.624,2,125,15,10,0.2465,2.6438,0.4916,2.0341,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA8 1TX
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNCB,COCKERMOUTH HOSPITAL,1.6906,1,215,25,15,0.3999,2.0402,0.5977,1.673,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA13 9HT
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNN62,CUMBERLAND INFIRMARY,0.959,2,28260,1100,1145,0.9112,1.0946,0.8467,1.181,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA2 7HY
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNFH,FURNESS GENERAL HOSPITAL (MENTAL HEALTH),*,*,90,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,LA14 4LF
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNBD,KESWICK HOSPITAL,*,*,15,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA12 5PH
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNCJ,MARY HEWETSON COTTAGE HOSPITAL,2.1005,1,105,25,10,0.3164,2.3303,0.542,1.845,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA12 5PH
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNCA,MARYPORT HOSPITAL,*,*,160,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA15 8EJ
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNLBE,PENRITH HOSPITAL,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA11 8HX
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNBE,PENRITH HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA11 8HX
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNKV,PENRITH HOSPITAL,1.7134,1,270,45,25,0.5117,1.7421,0.6667,1.4999,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA11 8HX
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNBJ,THE CARLETON CLINIC,*,*,305,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,CA1 3SX
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNBX,WEST CUMBERLAND HOSPITAL,1.0012,2,14475,595,595,0.8781,1.1332,0.8391,1.1918,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA28 8JG
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNNWG,WESTMORLAND GENERAL HOSPITAL,*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,LA9 7RG
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,RNN42,WORKINGTON COMMUNITY HOSPITAL,2.1431,1,200,35,15,0.4109,2.0072,0.6047,1.6537,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA14 2RW
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,.,NOT PROVIDED,0.7923,2,2825,80,100,0.7204,1.3473,0.779,1.2837,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,RAPNM,NORTH MIDDLESEX HOSPITAL,0.8742,2,48540,1275,1460,0.921,1.0836,0.8486,1.1785,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,N18 1QX
I00699,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,0.9793,2,60030,2085,2125,0.9343,1.0688,0.8507,1.1755,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TS19 8PE
