INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,71,Other circulatory disease,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,410,10,10,,,,,,
I00699,71,Other circulatory disease,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,245,*,*,,,,,,
I00699,71,Other circulatory disease,RWJ,STOCKPORT NHS FOUNDATION TRUST,230,*,*,,,,,,
I00699,71,Other circulatory disease,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,235,*,*,,,,,,
I00699,71,Other circulatory disease,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,175,*,*,,,,,,
I00699,71,Other circulatory disease,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,210,10,*,,,,,,
I00699,71,Other circulatory disease,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,245,15,*,,,,,,
I00699,71,Other circulatory disease,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,130,*,*,,,,,,
I00699,71,Other circulatory disease,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,290,10,*,,,,,,
I00699,71,Other circulatory disease,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,250,*,*,,,,,,
I00699,71,Other circulatory disease,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",250,*,*,,,,,,
I00699,71,Other circulatory disease,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,180,10,*,,,,,,
I00699,71,Other circulatory disease,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,495,10,15,,,,,,
I00699,71,Other circulatory disease,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,275,15,10,,,,,,
I00699,71,Other circulatory disease,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,220,*,*,,,,,,
I00699,71,Other circulatory disease,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,455,15,15,,,,,,
I00699,71,Other circulatory disease,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,565,*,*,,,,,,
I00699,71,Other circulatory disease,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,370,10,10,,,,,,
I00699,71,Other circulatory disease,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1215,35,30,,,,,,
I00699,71,Other circulatory disease,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,165,*,*,,,,,,
I00699,71,Other circulatory disease,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,360,15,10,,,,,,
I00699,71,Other circulatory disease,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,510,15,15,,,,,,
I00699,71,Other circulatory disease,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,640,20,20,,,,,,
I00699,71,Other circulatory disease,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,225,*,*,,,,,,
I00699,71,Other circulatory disease,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,630,20,15,,,,,,
I00699,71,Other circulatory disease,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,245,10,*,,,,,,
I00699,71,Other circulatory disease,RBK,WALSALL HEALTHCARE NHS TRUST,205,*,*,,,,,,
I00699,71,Other circulatory disease,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,195,*,*,,,,,,
I00699,71,Other circulatory disease,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,315,10,10,,,,,,
I00699,71,Other circulatory disease,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,175,*,*,,,,,,
I00699,71,Other circulatory disease,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,310,10,10,,,,,,
I00699,71,Other circulatory disease,RA3,WESTON AREA HEALTH NHS TRUST,80,*,*,,,,,,
I00699,71,Other circulatory disease,RKE,WHITTINGTON HEALTH NHS TRUST,55,*,*,,,,,,
I00699,71,Other circulatory disease,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,71,Other circulatory disease,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,310,10,10,,,,,,
I00699,71,Other circulatory disease,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",190,10,*,,,,,,
I00699,71,Other circulatory disease,RLQ,WYE VALLEY NHS TRUST,95,*,*,,,,,,
I00699,71,Other circulatory disease,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,180,*,*,,,,,,
I00699,71,Other circulatory disease,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,710,20,20,,,,,,
I00699,72,Disease of veins and lymphatics,RCF,AIREDALE NHS FOUNDATION TRUST,225,0,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,295,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",425,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,260,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,R1H,BARTS HEALTH NHS TRUST,1205,10,15,,,,,,
I00699,72,Disease of veins and lymphatics,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,495,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RC1,BEDFORD HOSPITAL NHS TRUST,155,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,275,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RMC,BOLTON NHS FOUNDATION TRUST,140,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,340,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,385,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,355,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,435,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,380,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,490,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,625,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,180,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,380,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJ6,CROYDON HEALTH SERVICES NHS TRUST,95,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RN7,DARTFORD AND GRAVESHAM NHS TRUST,345,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,495,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,125,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,295,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJN,EAST CHESHIRE NHS TRUST,60,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,920,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,320,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,475,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,360,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,590,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,800,15,10,,,,,,
I00699,72,Disease of veins and lymphatics,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,72,Disease of veins and lymphatics,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,75,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,255,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,645,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,720,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,340,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,195,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,115,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,305,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,370,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,R1F,ISLE OF WIGHT NHS TRUST,60,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,295,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,135,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,385,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,510,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,670,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RJ2,LEWISHAM AND GREENWICH NHS TRUST,240,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1090,10,15,,,,,,
I00699,72,Disease of veins and lymphatics,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,485,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,485,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,315,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1380,15,20,,,,,,
I00699,72,Disease of veins and lymphatics,RPA,MEDWAY NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,345,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,350,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,235,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,270,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RVJ,NORTH BRISTOL NHS TRUST,395,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,140,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,540,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,270,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,260,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,240,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,510,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,590,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,505,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,515,15,10,,,,,,
I00699,72,Disease of veins and lymphatics,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1335,15,20,,,,,,
I00699,72,Disease of veins and lymphatics,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,200,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RHU,PORTSMOUTH HOSPITALS NHS TRUST,200,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,175,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,175,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,185,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,395,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,340,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,500,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,165,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RNZ,SALISBURY NHS FOUNDATION TRUST,95,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,165,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,480,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,335,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,460,15,10,,,,,,
I00699,72,Disease of veins and lymphatics,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,510,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,565,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,100,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,495,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,265,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,435,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,560,10,10,,,,,,
I00699,72,Disease of veins and lymphatics,RWJ,STOCKPORT NHS FOUNDATION TRUST,255,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,255,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,335,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,245,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,575,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,365,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",345,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,125,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,495,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,180,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,525,15,*,,,,,,
I00699,72,Disease of veins and lymphatics,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,345,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,805,10,15,,,,,,
I00699,72,Disease of veins and lymphatics,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1635,15,20,,,,,,
I00699,72,Disease of veins and lymphatics,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,180,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,390,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,1015,*,15,,,,,,
I00699,72,Disease of veins and lymphatics,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,710,15,10,,,,,,
I00699,72,Disease of veins and lymphatics,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,465,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1155,10,15,,,,,,
I00699,72,Disease of veins and lymphatics,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,240,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBK,WALSALL HEALTHCARE NHS TRUST,255,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,295,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,560,*,10,,,,,,
I00699,72,Disease of veins and lymphatics,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,110,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,325,10,*,,,,,,
I00699,72,Disease of veins and lymphatics,RA3,WESTON AREA HEALTH NHS TRUST,155,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RKE,WHITTINGTON HEALTH NHS TRUST,55,0,*,,,,,,
I00699,72,Disease of veins and lymphatics,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,345,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,405,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",205,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RLQ,WYE VALLEY NHS TRUST,130,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,270,*,*,,,,,,
I00699,72,Disease of veins and lymphatics,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,645,10,10,,,,,,
I00699,73,Pneumonia (excluding TB/STD),RCF,AIREDALE NHS FOUNDATION TRUST,1110,145,170,0.8573,2,0.7805,1.2592,0.8115,1.2324
I00699,73,Pneumonia (excluding TB/STD),RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1945,350,335,1.044,2,0.8397,1.1805,0.8346,1.1982
I00699,73,Pneumonia (excluding TB/STD),RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2745,430,420,1.0318,2,0.8556,1.1606,0.8399,1.1906
I00699,73,Pneumonia (excluding TB/STD),RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1810,300,285,1.0587,2,0.8264,1.1975,0.8298,1.2051
I00699,73,Pneumonia (excluding TB/STD),R1H,BARTS HEALTH NHS TRUST,3465,450,465,0.9763,2,0.8625,1.1521,0.8421,1.1875
I00699,73,Pneumonia (excluding TB/STD),RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1530,250,230,1.0849,2,0.8091,1.2203,0.8232,1.2148
I00699,73,Pneumonia (excluding TB/STD),RC1,BEDFORD HOSPITAL NHS TRUST,1275,230,195,1.193,2,0.793,1.242,0.8167,1.2244
I00699,73,Pneumonia (excluding TB/STD),RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1990,375,310,1.2058,1,0.8337,1.1882,0.8324,1.2013
I00699,73,Pneumonia (excluding TB/STD),RMC,BOLTON NHS FOUNDATION TRUST,1770,310,255,1.1975,2,0.8183,1.2081,0.8268,1.2095
I00699,73,Pneumonia (excluding TB/STD),RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2570,295,345,0.8544,2,0.8422,1.1774,0.8354,1.197
I00699,73,Pneumonia (excluding TB/STD),RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2615,360,400,0.8912,2,0.8529,1.164,0.839,1.1919
I00699,73,Pneumonia (excluding TB/STD),RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1705,290,260,1.1098,2,0.8194,1.2067,0.8272,1.2089
I00699,73,Pneumonia (excluding TB/STD),RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2655,390,415,0.9422,2,0.8548,1.1616,0.8396,1.191
I00699,73,Pneumonia (excluding TB/STD),RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1765,225,280,0.8011,3,0.825,1.1994,0.8293,1.2059
I00699,73,Pneumonia (excluding TB/STD),RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2200,210,300,0.7102,3,0.8306,1.1921,0.8313,1.2029
I00699,73,Pneumonia (excluding TB/STD),RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2085,345,355,0.9775,2,0.8435,1.1757,0.8359,1.1963
I00699,73,Pneumonia (excluding TB/STD),RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1695,275,255,1.0821,2,0.8173,1.2094,0.8264,1.2101
I00699,73,Pneumonia (excluding TB/STD),RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2530,495,400,1.239,1,0.8525,1.1645,0.8389,1.1921
I00699,73,Pneumonia (excluding TB/STD),RJ6,CROYDON HEALTH SERVICES NHS TRUST,1375,175,200,0.8607,2,0.7967,1.237,0.8182,1.2222
I00699,73,Pneumonia (excluding TB/STD),RN7,DARTFORD AND GRAVESHAM NHS TRUST,1685,265,245,1.0668,2,0.8147,1.2129,0.8254,1.2116
I00699,73,Pneumonia (excluding TB/STD),RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2750,505,430,1.1683,2,0.8577,1.1581,0.8406,1.1897
I00699,73,Pneumonia (excluding TB/STD),RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,915,175,135,1.2675,1,0.7562,1.2938,0.8007,1.2489
I00699,73,Pneumonia (excluding TB/STD),RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2210,365,350,1.0505,2,0.8428,1.1766,0.8356,1.1967
I00699,73,Pneumonia (excluding TB/STD),RJN,EAST CHESHIRE NHS TRUST,1040,195,170,1.133,2,0.7799,1.2601,0.8112,1.2328
I00699,73,Pneumonia (excluding TB/STD),RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3765,660,635,1.037,2,0.8819,1.1288,0.8477,1.1796
I00699,73,Pneumonia (excluding TB/STD),RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2770,545,445,1.2338,1,0.8595,1.1558,0.8411,1.1889
I00699,73,Pneumonia (excluding TB/STD),RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,3785,730,615,1.1871,1,0.8801,1.1309,0.8472,1.1803
I00699,73,Pneumonia (excluding TB/STD),RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2040,285,320,0.8834,2,0.8362,1.185,0.8333,1.2
I00699,73,Pneumonia (excluding TB/STD),RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2240,370,340,1.0831,2,0.8409,1.179,0.835,1.1976
I00699,73,Pneumonia (excluding TB/STD),RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3965,570,615,0.9218,2,0.8802,1.1307,0.8473,1.1803
