INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,72,RBK,WALSALL HEALTHCARE NHS TRUST,202,*,4.3657
I00699,72,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,307,8,7.1902
I00699,72,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,393,8,10.665
I00699,72,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,135,*,4.0977
I00699,72,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,78,9,2.5934
I00699,72,RC1,BEDFORD HOSPITAL NHS TRUST,80,*,1.8288
I00699,72,RC3,EALING HOSPITAL NHS TRUST,145,*,3.2739
I00699,72,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,278,*,6.1988
I00699,72,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,463,10,8.9497
I00699,72,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,79,*,2.1935
I00699,72,RCF,AIREDALE NHS FOUNDATION TRUST,126,*,2.1876
I00699,72,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",268,*,6.3847
I00699,72,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,498,8,12.7712
I00699,72,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,101,*,2.2756
I00699,72,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,175,6,3.9523
I00699,72,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,136,*,2.3284
I00699,72,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,163,*,3.9255
I00699,72,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,266,10,8.3104
I00699,72,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,188,*,3.6421
I00699,72,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,165,*,3.0403
I00699,72,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,143,*,3.6563
I00699,72,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,146,6,3.3482
I00699,72,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,315,7,5.5592
I00699,72,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262,*,6.931
I00699,72,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,258,8,5.9219
I00699,72,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,191,*,5.0052
I00699,72,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,522,*,12.4412
I00699,72,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,87,*,1.7441
I00699,72,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,125,*,2.6695
I00699,72,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,97,*,2.523
I00699,72,RGQ,IPSWICH HOSPITAL NHS TRUST,211,*,3.4675
I00699,72,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,145,*,3.56
I00699,72,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247,*,5.2274
I00699,72,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,188,*,3.2231
I00699,72,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,652,*,11.1139
I00699,72,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,479,13,12.5248
I00699,72,RHU,PORTSMOUTH HOSPITALS NHS TRUST,221,12,5.4105
I00699,72,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,159,*,3.7451
I00699,72,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,286,7,5.1918
I00699,72,RJ2,LEWISHAM AND GREENWICH NHS TRUST,187,*,3.969
I00699,72,RJ6,CROYDON HEALTH SERVICES NHS TRUST,190,*,5.25
I00699,72,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,260,*,4.8389
I00699,72,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,125,6,3.2886
I00699,72,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,202,*,5.5168
I00699,72,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,430,*,8.5541
I00699,72,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,172,*,2.5194
I00699,72,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,255,12,5.3209
I00699,72,RJN,EAST CHESHIRE NHS TRUST,71,*,2.1689
I00699,72,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,112,6,2.1954
I00699,72,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,382,*,6.5957
I00699,72,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,312,11,6.433
I00699,72,RK9,PLYMOUTH HOSPITALS NHS TRUST,224,7,3.8845
I00699,72,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,234,*,6.0225
I00699,72,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,65,*,1.6517
I00699,72,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,338,*,6.725
I00699,72,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,241,*,4.5605
I00699,72,RLQ,WYE VALLEY NHS TRUST,78,*,1.3619
I00699,72,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,144,*,3.4031
I00699,72,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398,12,7.9421
I00699,72,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,453,*,10.3451
I00699,72,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,114,*,2.6464
I00699,72,RMC,BOLTON NHS FOUNDATION TRUST,275,*,5.4355
I00699,72,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,221,*,4.758
I00699,72,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,233,7,4.4894
I00699,72,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,191,*,3.7293
I00699,72,RN7,DARTFORD AND GRAVESHAM NHS TRUST,179,*,2.2164
I00699,72,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,253,9,6.0915
I00699,72,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,182,*,2.4737
I00699,72,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,132,*,3.1189
I00699,72,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,167,7,3.6525
I00699,72,RNZ,SALISBURY NHS FOUNDATION TRUST,93,*,1.7097
I00699,72,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,403,11,6.7734
I00699,72,RPA,MEDWAY NHS FOUNDATION TRUST,271,*,5.6051
I00699,72,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,257,*,5.9133
I00699,72,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,254,8,5.2085
I00699,72,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,213,*,2.6852
I00699,72,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,55,*,1.0882
I00699,72,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,287,*,6.6759
I00699,72,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,116,*,2.8565
I00699,72,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,866,16,15.7315
I00699,72,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,155,*,2.9734
I00699,72,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,564,12,11.3881
I00699,72,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",148,*,3.2442
I00699,72,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,537,7,8.9428
I00699,72,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,225,*,3.0822
I00699,72,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,496,12,9.8486
I00699,72,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,235,14,5.9097
I00699,72,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,182,11,7.758
I00699,72,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,242,10,4.7124
I00699,72,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,359,10,8.9004
I00699,72,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,166,6,4.9315
I00699,72,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,266,9,6.4499
I00699,72,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,553,12,11.303
I00699,72,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,455,6,9.0378
I00699,72,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,731,*,6.9783
I00699,72,RVJ,NORTH BRISTOL NHS TRUST,263,12,6.2022
I00699,72,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,284,*,5.9575
I00699,72,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,150,*,4.0139
I00699,72,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,735,14,14.478
I00699,72,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,167,10,4.2319
I00699,72,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,275,*,6.1935
I00699,72,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,369,*,7.4914
I00699,72,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,991,19,23.6509
I00699,72,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,395,10,7.7968
I00699,72,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,458,8,8.045
I00699,72,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,510,24,12.5871
I00699,72,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,235,6,5.3812
I00699,72,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,375,*,8.3311
I00699,72,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,199,*,3.9955
I00699,72,RWJ,STOCKPORT NHS FOUNDATION TRUST,407,6,9.1322
I00699,72,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,348,7,6.8518
I00699,72,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,375,*,7.4469
I00699,72,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,409,*,7.3869
I00699,72,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,488,11,14.0645
I00699,72,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,332,10,8.0778
I00699,72,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,554,6,11.2757
I00699,72,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,333,10,7.9694
I00699,72,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,392,*,7.7295
I00699,72,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,218,7,4.9609
I00699,72,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,317,8,7.3177
I00699,72,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,519,11,9.8668
I00699,72,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,113,*,2.1501
I00699,72,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,335,*,6.9268
I00699,72,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,451,*,10.5639
I00699,72,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,559,*,9.2277
I00699,72,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,260,*,5.6335
I00699,73,R1F,ISLE OF WIGHT NHS TRUST,569,140,131.3594
I00699,73,R1H,BARTS HEALTH NHS TRUST,2853,511,580.1386
I00699,73,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,790,160,168.8115
I00699,73,RA3,WESTON AREA HEALTH NHS TRUST,848,216,199.972
I00699,73,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,749,156,173.5441
I00699,73,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1417,239,295.1174
I00699,73,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,1268,259,279.5067
I00699,73,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1525,275,278.6614
I00699,73,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1174,294,273.3633
I00699,73,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,914,143,206.5529
I00699,73,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,699,133,140.9956
I00699,73,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,940,177,197.3063
I00699,73,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1240,243,274.8785
I00699,73,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,773,176,170.5348
I00699,73,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,713,165,162.5187
I00699,73,RBK,WALSALL HEALTHCARE NHS TRUST,1101,232,247.2162
I00699,73,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1690,351,355.8303
I00699,73,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,1810,384,400.7416
I00699,73,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,912,232,202.9713
I00699,73,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,713,128,172.1352
I00699,73,RC1,BEDFORD HOSPITAL NHS TRUST,843,188,184.8215
I00699,73,RC3,EALING HOSPITAL NHS TRUST,737,116,146.7472
I00699,73,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1119,222,235.7749
I00699,73,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2117,450,506.1387
I00699,73,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,663,163,154.5732
I00699,73,RCF,AIREDALE NHS FOUNDATION TRUST,862,169,200.4775
I00699,73,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1037,254,244.718
I00699,73,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,1262,276,288.7518
I00699,73,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,798,215,180.1941
I00699,73,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,1367,278,277.6087
I00699,73,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,1049,220,209.1881
I00699,73,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1315,338,307.4656
I00699,73,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,1516,298,308.492
I00699,73,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,1357,266,299.5004
I00699,73,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,978,226,243.0821
I00699,73,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,817,164,187.9324
I00699,73,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1473,290,304.0536
I00699,73,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1572,383,341.422
I00699,73,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2269,585,531.5936
I00699,73,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,946,221,201.0369
I00699,73,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1271,292,273.2973
I00699,73,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1278,320,296.1094
I00699,73,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,948,191,191.4582
I00699,73,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,1136,262,248.554
I00699,73,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,807,218,184.3736
I00699,73,RGQ,IPSWICH HOSPITAL NHS TRUST,1224,270,280.3033
I00699,73,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,897,192,204.7024
I00699,73,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1295,242,291.9464
I00699,73,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1136,237,234.1454
I00699,73,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1774,427,371.6656
I00699,73,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,2357,494,548.7946
I00699,73,RHU,PORTSMOUTH HOSPITALS NHS TRUST,2011,518,459.3054
I00699,73,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1401,372,316.2607
I00699,73,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,988,128,173.2105
I00699,73,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1701,367,355.9175
I00699,73,RJ6,CROYDON HEALTH SERVICES NHS TRUST,879,158,176.8349
I00699,73,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,1296,189,254.4425
I00699,73,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,771,180,175.0216
I00699,73,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,693,174,156.4725
I00699,73,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,2750,697,589.1396
I00699,73,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,822,215,200.3003
I00699,73,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1409,311,306.6879
I00699,73,RJN,EAST CHESHIRE NHS TRUST,766,194,180.2565
I00699,73,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1033,187,218.3134
I00699,73,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1901,288,372.4447
I00699,73,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1886,348,407.4985
I00699,73,RK9,PLYMOUTH HOSPITALS NHS TRUST,1451,282,307.3401
I00699,73,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1636,340,345.4491
I00699,73,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,643,82,129.2668
I00699,73,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1307,309,293.2474
I00699,73,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,1498,386,324.0443
I00699,73,RLQ,WYE VALLEY NHS TRUST,702,164,147.05
I00699,73,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,683,189,158.1978
I00699,73,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2311,488,531.6254
I00699,73,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,1422,317,318.7362
I00699,73,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1081,196,230.9828
I00699,73,RMC,BOLTON NHS FOUNDATION TRUST,1242,288,260.1495
I00699,73,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,917,233,196.0221
I00699,73,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1602,378,355.5215
I00699,73,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1441,317,298.0722
I00699,73,RN7,DARTFORD AND GRAVESHAM NHS TRUST,708,154,151.341
I00699,73,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1461,321,328.0304
I00699,73,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,1152,234,244.5459
I00699,73,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1376,333,311.9486
I00699,73,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1137,246,228.4117
I00699,73,RNZ,SALISBURY NHS FOUNDATION TRUST,658,157,143.6118
I00699,73,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,2211,528,483.3628
I00699,73,RPA,MEDWAY NHS FOUNDATION TRUST,1135,240,241.8941
I00699,73,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1655,394,351.7352
I00699,73,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1152,280,270.6215
I00699,73,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,547,82,102.2284
I00699,73,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,638,135,147.654
I00699,73,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1299,291,304.9141
I00699,73,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,608,82,103.3844
I00699,73,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,3098,774,701.0567
I00699,73,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1166,249,254.463
I00699,73,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2707,587,563.4206
I00699,73,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1168,306,258.7527
I00699,73,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1602,335,340.5416
I00699,73,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,559,65,96.2223
I00699,73,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1404,291,277.9961
I00699,73,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2073,502,452.5942
I00699,73,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1930,542,447.8243
I00699,73,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,2002,406,438.5108
I00699,73,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,1870,395,387.0477
I00699,73,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1460,298,343.6555
I00699,73,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1509,294,329.856
I00699,73,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1909,404,393.524
I00699,73,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1186,291,253.4074
I00699,73,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,1733,337,378.4544
I00699,73,RVJ,NORTH BRISTOL NHS TRUST,1160,254,269.999
I00699,73,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,1903,395,435.8995
I00699,73,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1698,383,387.5878
I00699,73,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3120,675,743.9232
I00699,73,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1164,300,237.5171
I00699,73,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1020,257,228.3288
I00699,73,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1364,230,254.9574
I00699,73,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,3364,734,727.2684
I00699,73,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1588,347,345.2212
I00699,73,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2106,533,494.0285
I00699,73,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2542,650,537.7383
I00699,73,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1271,279,283.6741
I00699,73,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1480,328,339.4919
I00699,73,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1225,270,264.7853
I00699,73,RWJ,STOCKPORT NHS FOUNDATION TRUST,1210,262,272.6404
I00699,73,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1994,457,428.1973
I00699,73,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1312,271,280.4764
I00699,73,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1584,338,329.0535
I00699,73,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2829,567,597.4509
I00699,73,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1657,394,383.9889
I00699,73,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2752,583,581.2005
I00699,73,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1787,332,398.3785
I00699,73,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1743,406,389.4408
I00699,73,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1194,302,262.1796
I00699,73,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1422,278,296.1616
I00699,73,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2308,565,508.9385
I00699,73,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,977,210,213.6481
I00699,73,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1706,403,352.9555
I00699,73,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1798,417,375.0666
I00699,73,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1855,279,389.2403
I00699,73,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2193,461,519.6622
I00699,74,R1F,ISLE OF WIGHT NHS TRUST,251,12,10.3834
I00699,74,R1H,BARTS HEALTH NHS TRUST,2055,64,79.6825
I00699,74,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,465,28,20.8306
I00699,74,RA3,WESTON AREA HEALTH NHS TRUST,245,13,15.9851
I00699,74,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,289,23,17.5199
I00699,74,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,867,24,20.3704
I00699,74,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,538,34,32.9813
I00699,74,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1269,45,50.8602
I00699,74,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,608,49,36.1027
