INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,69,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,28,*,3.4437
I00699,69,RN7,DARTFORD AND GRAVESHAM NHS TRUST,20,*,3.6385
I00699,69,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,242,29,26.7963
I00699,69,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,109,14,11.7847
I00699,69,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,14,*,3.7444
I00699,69,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,102,13,13.1582
I00699,69,RNZ,SALISBURY NHS FOUNDATION TRUST,40,*,4.3
I00699,69,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,153,14,16.2868
I00699,69,RPA,MEDWAY NHS FOUNDATION TRUST,123,14,13.594
I00699,69,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,256,25,23.7416
I00699,69,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,86,13,9.7704
I00699,69,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,7,0,1.1399
I00699,69,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,9,*,2.5883
I00699,69,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,81,13,11.2462
I00699,69,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7,0,1.4448
I00699,69,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,239,23,22.3668
I00699,69,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,38,7,5.9193
I00699,69,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,271,22,36.3914
I00699,69,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",64,13,8.43
I00699,69,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,282,31,21.3651
I00699,69,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,115,7,7.5048
I00699,69,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,340,28,31.6158
I00699,69,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,196,25,21.5842
I00699,69,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,30,9,8.6504
I00699,69,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,220,25,28.8399
I00699,69,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,384,37,35.9875
I00699,69,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,128,13,17.2746
I00699,69,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,21,*,5.8336
I00699,69,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,207,20,22.2011
I00699,69,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,82,13,10.482
I00699,69,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,138,12,16.1363
I00699,69,RVJ,NORTH BRISTOL NHS TRUST,119,14,13.618
I00699,69,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,22,*,5.4291
I00699,69,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,21,8,5.8223
I00699,69,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,194,22,23.6787
I00699,69,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,25,6,4.2791
I00699,69,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,19,*,4.8333
I00699,69,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,172,25,21.5312
I00699,69,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,175,17,17.1643
I00699,69,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,254,25,23.6104
I00699,69,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,95,20,16.8096
I00699,69,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,384,31,39.5517
I00699,69,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,29,7,5.5531
I00699,69,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,83,*,9.684
I00699,69,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,67,11,10.6879
I00699,69,RWJ,STOCKPORT NHS FOUNDATION TRUST,17,*,4.3726
I00699,69,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,188,21,20.8716
I00699,69,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,52,10,8.2793
I00699,69,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,89,14,11.1882
I00699,69,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,289,43,36.5131
I00699,69,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,86,13,13.1798
I00699,69,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,59,13,10.4322
I00699,69,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,301,39,33.8049
I00699,69,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,22,*,5.3187
I00699,69,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,104,21,15.2049
I00699,69,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,123,17,10.107
I00699,69,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,131,22,19.2627
I00699,69,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,59,7,9.6801
I00699,69,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,102,17,14.3309
I00699,69,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,111,14,12.3742
I00699,69,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,372,21,31.3115
I00699,69,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,54,11,13.9968
I00699,70,R1F,ISLE OF WIGHT NHS TRUST,9,*,1.1667
I00699,70,R1H,BARTS HEALTH NHS TRUST,215,11,10.3167
I00699,70,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,*,*,0.2169
I00699,70,RA3,WESTON AREA HEALTH NHS TRUST,*,0,0.5193
I00699,70,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,*,0,0.036
I00699,70,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,86,*,5.1713
I00699,70,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,29,*,2.7849
I00699,70,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,297,15,15.681
I00699,70,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,47,*,5.2226
I00699,70,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,122,9,11.4131
I00699,70,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,*,0,0.3188
I00699,70,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,40,*,1.9419
I00699,70,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,19,*,1.8286
I00699,70,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,118,*,8.101
I00699,70,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,32,0,2.8005
I00699,70,RBK,WALSALL HEALTHCARE NHS TRUST,6,0,0.8501
I00699,70,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,78,12,4.4818
I00699,70,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,*,*,0.5265
I00699,70,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,*,0,0.1643
I00699,70,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,38,*,3.2004
I00699,70,RC1,BEDFORD HOSPITAL NHS TRUST,43,8,4.1117
I00699,70,RC3,EALING HOSPITAL NHS TRUST,15,0,0.4036
I00699,70,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,*,0,0.1338
I00699,70,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,197,*,17.2663
I00699,70,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,*,0,0.2323
I00699,70,RCF,AIREDALE NHS FOUNDATION TRUST,12,*,1.5996
I00699,70,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",48,*,2.0519
I00699,70,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,53,*,4.5638
I00699,70,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,*,0,0.0528
I00699,70,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,23,*,1.6397
I00699,70,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,18,*,1.3114
I00699,70,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31,*,2.819
I00699,70,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,146,*,9.5829
I00699,70,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,76,*,5.1454
I00699,70,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,51,10,5.1936
I00699,70,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,9,0,0.4362
I00699,70,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,196,*,9.9041
I00699,70,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10,*,0.4628
I00699,70,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",119,6,4.8577
I00699,70,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,*,0,0.1307
I00699,70,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,*,*,0.0961
I00699,70,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,18,*,1.664
I00699,70,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,*,0,0.1763
I00699,70,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,28,*,1.446
I00699,70,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,*,0,0.6013
I00699,70,RGQ,IPSWICH HOSPITAL NHS TRUST,46,*,2.1519
I00699,70,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,*,*,0.2869
I00699,70,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182,8,12.8393
I00699,70,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,118,11,6.6177
I00699,70,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,87,9,8.4572
I00699,70,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,63,6,4.3063
I00699,70,RHU,PORTSMOUTH HOSPITALS NHS TRUST,84,6,6.005
I00699,70,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,35,*,1.6687
I00699,70,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,413,16,25.1503
I00699,70,RJ2,LEWISHAM AND GREENWICH NHS TRUST,8,*,0.8913
I00699,70,RJ6,CROYDON HEALTH SERVICES NHS TRUST,21,*,1.3549
I00699,70,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,318,10,17.0671
I00699,70,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,6,0,0.1767
I00699,70,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,136,17,12.1198
I00699,70,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,*,0,0.1863
I00699,70,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,*,0,0.0978
I00699,70,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,114,*,3.2898
I00699,70,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,77,*,4.1556
I00699,70,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,23,0,0.6557
I00699,70,RK9,PLYMOUTH HOSPITALS NHS TRUST,45,*,2.7223
I00699,70,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,63,11,5.4319
I00699,70,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,*,0,0.159
I00699,70,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,7,*,0.9948
I00699,70,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,79,*,5.682
I00699,70,RLQ,WYE VALLEY NHS TRUST,6,0,0.2869
I00699,70,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,29,0,0.5744
I00699,70,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,87,*,7.3834
I00699,70,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,243,25,10.8739
I00699,70,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,*,0,0
I00699,70,RMC,BOLTON NHS FOUNDATION TRUST,78,*,3.7496
I00699,70,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,37,*,0.9406
I00699,70,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,26,*,1.7009
I00699,70,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,43,*,1.6941
I00699,70,RN7,DARTFORD AND GRAVESHAM NHS TRUST,13,*,1.6815
I00699,70,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,115,11,9.0604
I00699,70,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,96,*,6.0865
I00699,70,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,*,0,0.0698
I00699,70,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,33,*,2.1716
I00699,70,RNZ,SALISBURY NHS FOUNDATION TRUST,25,*,2.8368
I00699,70,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,61,*,4.5453
I00699,70,RPA,MEDWAY NHS FOUNDATION TRUST,145,11,10.7619
I00699,70,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,225,19,12.1093
I00699,70,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,86,6,4.9892
I00699,70,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,*,0,0.0367
I00699,70,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,*,0,0.2034
I00699,70,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,67,0,3.4937
I00699,70,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,181,9,12.2515
I00699,70,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,32,*,2.3829
I00699,70,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,142,*,9.9952
I00699,70,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",175,10,7.4684
I00699,70,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,87,10,5.6947
I00699,70,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20,*,0.614
I00699,70,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,100,8,8.0998
I00699,70,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,69,9,6.2257
I00699,70,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8,*,1.0939
I00699,70,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,131,*,6.2265
I00699,70,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,62,*,5.8568
I00699,70,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,54,*,5.2986
I00699,70,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,26,*,3.1492
I00699,70,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,50,*,4.6917
I00699,70,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,53,9,5.1044
I00699,70,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,159,7,11.5246
I00699,70,RVJ,NORTH BRISTOL NHS TRUST,41,*,2.0944
I00699,70,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,38,*,1.6843
I00699,70,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,14,*,1.0015
I00699,70,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,96,*,7.3346
I00699,70,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,6,0,0.35
I00699,70,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,43,0,1.3069
I00699,70,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,192,13,13.4685
I00699,70,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,483,22,20.3983
I00699,70,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,143,13,9.7474
I00699,70,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,121,9,5.9681
I00699,70,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,154,26,16.492
I00699,70,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,11,*,0.5988
I00699,70,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,22,*,2.3828
I00699,70,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,69,7,4.5991
I00699,70,RWJ,STOCKPORT NHS FOUNDATION TRUST,*,0,0.2009
I00699,70,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,249,18,17.6673
I00699,70,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,68,*,4.9607
I00699,70,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,55,*,2.9667
I00699,70,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,58,6,5.742
I00699,70,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,43,*,1.965
I00699,70,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,172,9,8.3053
I00699,70,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,171,12,16.1131
I00699,70,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,*,0,0.4326
I00699,70,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,71,*,4.5417
I00699,70,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,56,*,3.0932
I00699,70,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,106,9,6.8716
I00699,70,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,71,*,4.6581
I00699,70,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,215,7,10.6585
I00699,70,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,149,*,8.432
I00699,70,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,203,6,9.3943
I00699,70,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,17,*,1.5485
I00699,71,R1F,ISLE OF WIGHT NHS TRUST,62,*,2.0092
I00699,71,R1H,BARTS HEALTH NHS TRUST,437,18,10.6982
I00699,71,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,102,*,3.8693
I00699,71,RA3,WESTON AREA HEALTH NHS TRUST,77,*,2.1392
I00699,71,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,102,*,3.1964
I00699,71,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,133,*,3.7859
I00699,71,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,240,9,7.3136
I00699,71,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,264,6,7.5524
I00699,71,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,249,8,7.6798
I00699,71,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,192,*,5.3421
I00699,71,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,83,*,2.4145
I00699,71,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,151,*,4.0146
I00699,71,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,227,*,7.2577
I00699,71,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,252,12,6.4971
I00699,71,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,146,*,3.7299
I00699,71,RBK,WALSALL HEALTHCARE NHS TRUST,151,9,4.9769
I00699,71,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,355,16,10.1843
I00699,71,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,188,7,5.8002
I00699,71,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,153,*,4.4048
I00699,71,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,128,*,3.8925
I00699,71,RC1,BEDFORD HOSPITAL NHS TRUST,108,*,3.4023
I00699,71,RC3,EALING HOSPITAL NHS TRUST,65,*,1.3894
I00699,71,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,175,11,5.4619
I00699,71,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,481,13,13.8553
I00699,71,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,62,0,2.2809
I00699,71,RCF,AIREDALE NHS FOUNDATION TRUST,158,*,5.3043
I00699,71,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",204,7,6.6431
I00699,71,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,235,15,6.9197
I00699,71,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,153,6,4.9773
I00699,71,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,131,*,3.3799
I00699,71,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,207,*,4.0652
I00699,71,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,168,7,5.9181
I00699,71,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,212,*,5.6573
I00699,71,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,253,10,6.4394
I00699,71,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,330,13,10.487
I00699,71,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,80,0,2.7601
I00699,71,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,237,10,5.4112
I00699,71,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,260,*,7.1469
I00699,71,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",291,12,8.9067
I00699,71,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,200,*,6.0593
I00699,71,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,138,*,4.1239
I00699,71,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,271,8,8.9158
I00699,71,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,91,*,2.698
I00699,71,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,303,6,7.2268
I00699,71,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,93,*,3.1452
I00699,71,RGQ,IPSWICH HOSPITAL NHS TRUST,263,9,9.5714
I00699,71,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,102,*,3.2955
I00699,71,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,618,6,13.6079
I00699,71,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,238,6,6.147
I00699,71,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,284,10,8.384
I00699,71,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,466,10,15.0888
I00699,71,RHU,PORTSMOUTH HOSPITALS NHS TRUST,310,11,8.9507
I00699,71,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,238,7,6.5465
I00699,71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,457,14,9.2694
I00699,71,RJ2,LEWISHAM AND GREENWICH NHS TRUST,197,*,5.7303
I00699,71,RJ6,CROYDON HEALTH SERVICES NHS TRUST,212,*,6.5171
I00699,71,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,399,8,8.992
I00699,71,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,13,0,0.5938
I00699,71,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,90,*,2.8854
I00699,71,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,374,10,11.1845
I00699,71,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,119,*,2.9473
I00699,71,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,313,11,9.9398
I00699,71,RJN,EAST CHESHIRE NHS TRUST,129,*,4.6151
I00699,71,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,162,*,3.4587
I00699,71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,288,*,7.2099
I00699,71,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,148,*,4.378
I00699,71,RK9,PLYMOUTH HOSPITALS NHS TRUST,195,12,6.1135
I00699,71,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,333,17,10.8256
I00699,71,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,43,0,0.9402
I00699,71,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,200,*,6.8469
I00699,71,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,320,8,7.0717
I00699,71,RLQ,WYE VALLEY NHS TRUST,88,*,2.8278
I00699,71,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,112,*,3.479
I00699,71,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,364,14,12.4284
I00699,71,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,385,*,7.6684
I00699,71,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,197,11,6.3989
I00699,71,RMC,BOLTON NHS FOUNDATION TRUST,202,*,5.7379
I00699,71,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,176,*,5.7012
