INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,R1F,ISLE OF WIGHT NHS TRUST,R1F01,ST MARY'S HOSPITAL,0.9888,2,17850,855,865,0.8983,1.1095,0.8536,1.1715,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO30 5TG
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RGP75,JAMES PAGET UNIVERSITY HOSPITAL,1.0944,2,29085,1505,1375,0.9187,1.0862,0.8581,1.1654,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR31 6LA
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,RNQ51,KETTERING GENERAL HOSPITAL,1.0457,2,43915,1575,1505,0.9223,1.0822,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN16 8UZ
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,RNQ27,WOODLAND HOSPITAL,*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NN16 8XF
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ10,KINGS @ QUEEN MARY'S HOSPITAL SIDCUP,*,*,60,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DA14 6LT
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ31,KINGS @BECKENHAM BEACON,*,*,140,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BR3 3QL
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ33,KINGS COLLEGE DENTAL HOSPITAL,*,*,75,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,KING'S COLLEGE HOSPITAL (DENMARK HILL),0.9484,2,57295,1410,1490,0.9218,1.0827,0.8587,1.1646,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ70,ORPINGTON HOSPITAL,0.4497,3,3040,55,120,0.7393,1.3187,0.794,1.2595,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 9JU
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,PRINCESS ROYAL UNIVERSITY HOSPITAL,1.002,2,37855,1365,1360,0.9183,1.0867,0.858,1.1655,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 8ND
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,RAX01,KINGSTON HOSPITAL,0.7543,3,58075,1075,1425,0.9201,1.0846,0.8584,1.165,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT2 7QB
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,AX001,THE NEW VICTORIA HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,NOT PROVIDED,KT2 7EG
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,NTY65,NOT PROVIDED,*,*,40,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN05,BURNLEY GENERAL HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN01,CHORLEY & SOUTH RIBBLE HOSPITAL,0.8335,3,12870,615,740,0.8902,1.119,0.8516,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR7 1PP
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN02,ROYAL PRESTON HOSPITAL,1.0369,2,57800,1655,1595,0.9244,1.0798,0.8592,1.1639,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR2 9HT
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR819,CHAPEL ALLERTON HOSPITAL,*,*,1865,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS7 4SA
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR802,LEEDS DENTAL HOSPITAL,*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS2 9LU
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR801,LEEDS GENERAL INFIRMARY,1.0536,2,47960,960,910,0.9008,1.1066,0.8542,1.1707,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS1 3EX
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR808,NUFFIELD HEALTH LEEDS HOSPITAL,*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,LS1 3EB
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR814,SEACROFT HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS14 6UH
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR809,SPIRE LEEDS HOSPITAL,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,LS8 1NT
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR813,ST JAMES'S UNIVERSITY HOSPITAL,1.0564,2,57815,2795,2650,0.941,1.0615,0.8619,1.1602,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS9 7TF
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR807,WHARFEDALE HOSPITAL,*,*,75,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS21 2LY
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ231,QUEEN ELIZABETH HOSPITAL,1.019,2,50050,1455,1430,0.9202,1.0845,0.8584,1.165,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE18 4QH
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ224,UNIVERSITY HOSPITAL LEWISHAM,0.8758,2,35470,815,935,0.9019,1.1054,0.8544,1.1703,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE13 6LH
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REMAH,BROADGREEN HOSPITAL,0.4855,3,2140,10,15,0.4067,2.0196,0.6043,1.6549,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,L14 3LB
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM97,KENILWORTH ROAD DIAGNOSTIC CENTRE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L23 3AD
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM71,LEIGHTON HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM80,MOOR PARK HEALTH & LEISURE CENTRE,*,*,45,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,FY2 0JG
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM0Q,OPHTHALMOLOGY,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,L7 8XP
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REMRQ,ROYAL LIVERPOOL UNIVERSITY HOSPITAL,1.0495,2,31505,1205,1150,0.9113,1.0946,0.8566,1.1674,UNDETERMINED,ONE,TRUST,L7 8XP
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RQ617,THE ROYAL LIVERPOOL UNIVERSITY HOSPITAL,1.157,2,13455,540,470,0.8632,1.1513,0.8438,1.1851,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L7 8XP
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM21,UNIVERSITY HOSPITAL AINTREE,0.9746,2,57680,1870,1915,0.9309,1.0726,0.8603,1.1623,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,L9 7AL
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM30,UNIVERSITY HOSPITAL AINTREE OUTPOSTED NEPHROLOGY CLINIC,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR8 6PN
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,REM26,WATERLOO DAY HOSPITAL,*,*,*,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,L22 3XR
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RQ600,NOT PROVIDED,*,*,15,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,1.23,1,2235,215,175,0.7834,1.2552,0.8139,1.2286,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K13,AMBULATORY CARE & DIAGNOSTICS CENTRE,*,*,505,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K02,CENTRAL MIDDLESEX HOSPITAL,*,*,1815,*,25,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K04,EALING HOSPITAL,0.7977,3,20955,650,815,0.8954,1.1129,0.8529,1.1725,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,UB1 3HW
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K01,NORTHWICK PARK HOSPITAL,0.8987,2,67190,1650,1835,0.9294,1.0743,0.8601,1.1627,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HA1 3UJ
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K03,ST MARKS HOSPITAL,0.8637,2,1860,30,35,0.5679,1.6191,0.7029,1.4227,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA1 3UJ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NWF01,BENENDEN HOSPITAL,*,*,145,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN17 4AX
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT409,BMI - CHELSFIELD PARK HOSPITAL,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BR6 7RG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF08,CROWBOROUGH WAR MEMORIAL HOSPITAL,*,*,465,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TN6 1HG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ADP02,KIMS HOSPITAL (NEWNHAM COURT),*,*,360,0,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,ME14 5FT
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RJZ01,KING'S COLLEGE HOSPITAL (DENMARK HILL),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NMY01,NEVILLE CHILDHOOD EPILEPSY CENTRE,*,*,165,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,NOT PROVIDED,RH7 6PW
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",*,*,80,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN2 4UL
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT312,SPIRE ALEXANDRA HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,ME5 9PG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN3 0RD
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NXM01,THE HORDER CENTRE - ST JOHNS ROAD,*,*,260,*,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,TN6 1XP
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF03,THE MAIDSTONE HOSPITAL,0.9055,2,30335,975,1075,0.9085,1.0978,0.856,1.1683,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME16 9QQ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NXM04,THE MCINDOE CENTRE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,RH19 3EB
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWFTW,THE TUNBRIDGE WELLS HOSPITAL,1.0026,2,47240,1275,1270,0.9155,1.0898,0.8575,1.1662,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN2 4QJ
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A04,MANCHESTER ROYAL EYE HOSPITAL,*,*,1960,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A02,MANCHESTER ROYAL INFIRMARY,1.01,2,39410,1270,1260,0.9152,1.0902,0.8574,1.1663,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A90,NHS NIGHTINGALE HOSPITAL NORTH WEST,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,M2 3GX
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A03,ROYAL MANCHESTER CHILDREN'S HOSPITAL,1.5399,1,17750,50,35,0.5475,1.6621,0.691,1.4472,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A05,ST MARY'S HOSPITAL,1.5444,1,30265,75,50,0.6166,1.5237,0.7304,1.3691,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A09,TRAFFORD GENERAL HOSPITAL,0.6689,3,4600,125,190,0.7906,1.2452,0.817,1.224,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M41 5SL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A06,UNIVERSITY DENTAL HOSPITAL OF MANCHESTER,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,M15 6FH
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A08,WITHINGTON COMMUNITY HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M20 2LR
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A07,WYTHENSHAWE HOSPITAL,0.9341,2,60925,1645,1760,0.928,1.0758,0.8598,1.163,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M23 9LT
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA28,DARENT VALLEY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA02,MEDWAY MARITIME HOSPITAL,1.0493,2,52900,1770,1685,0.9264,1.0776,0.8596,1.1634,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME7 5NY
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA44,SPIRE ALEXANDRA HOSPITAL,*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,ME5 9PG
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA82,WILL ADAMS TREATMENT CENTRE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME8 6AD
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ12,BASILDON HOSPITAL,1.04,2,13070,315,300,0.8315,1.1909,0.8331,1.2004,UNDETERMINED,ONE,TRUST,SS16 5NL
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDDH0,BASILDON UNIVERSITY HOSPITAL,1.0154,2,58010,1640,1615,0.9249,1.0793,0.8593,1.1638,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SS16 5NL
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ48,BRAINTREE COMMUNITY HOSPITAL,*,*,460,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CM7 2AL
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDEP3,BROOMFIELD HOSPITAL,1.1003,2,41085,1510,1370,0.9186,1.0863,0.8581,1.1654,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CM1 7ET
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ53,CHARTWELL PRIVATE HOSPITAL,*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SS9 2SQ
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ73,CLACTON AND DISTRICT HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,CO15 1LH
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDEE2,CLACTON AND DISTRICT HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,CO15 1LH
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDEE4,COLCHESTER GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ32,MID ESSEX HOSPITAL,1.2112,1,9370,335,275,0.8239,1.2008,0.8303,1.2044,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM1 7ET
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RQ8NH,NUFFIELD HOSPITAL (SHENFIELD ROAD),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CM15 8EH
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ20,ORSETT HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,RM16 3EU
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ01,SOUTHEND HOSPITAL,1.0656,2,51305,2045,1920,0.9309,1.0726,0.8603,1.1623,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SS0 0RY
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDDH4,SOUTHEND HOSPITAL,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SS0 0RY
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ47,SPIRE WELLESLEY HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SS2 4XH
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RQ8PH,SPRINGFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CM1 7GU
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RAJ1K,ST PETER'S HOSPITAL,*,*,340,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CM9 6EG
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RDDH8,THE ESSEX CARDIOTHORACIC CENTRE,0.9564,2,3615,110,115,0.7353,1.3247,0.7921,1.2625,UNDETERMINED,ONE,TRUST,SS16 5NL
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,RQ8LK,WILLIAM JULIEN COURTAULD HOSPITAL,*,*,295,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,CM7 2QU
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,.,NOT PROVIDED,1.2339,2,695,30,25,0.4811,1.8159,0.6511,1.5358,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RJR05,COUNTESS OF CHESTER HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH2 1UL
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT20,LEIGHTON HOSPITAL,0.994,2,48700,1440,1450,0.9208,1.0839,0.8585,1.1648,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT24,MID CHESHIRE NHS TREATMENT CENTRE,*,*,975,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CW1 4QJ
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF10,DEWSBURY & DISTRICT HOSPITAL,0.9537,2,7720,340,360,0.8445,1.1745,0.8377,1.1938,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF13 4HS
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF05,PINDERFIELDS GENERAL HOSPITAL,1.1034,2,74895,2440,2210,0.9356,1.0675,0.8611,1.1613,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF1 4DG
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF03,PONTEFRACT GENERAL INFIRMARY,*,*,800,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF8 1PL
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF15,QUEEN ELIZABETH MY INTERMEDIATE CARE FACILITY,*,*,465,*,25,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WF1 4AA
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RD816,MILTON KEYNES HOSPITAL,1.1697,1,37415,1260,1075,0.9084,1.0979,0.8559,1.1683,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,MK6 5LD
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM131,CROMER HOSPITAL,*,*,145,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR27 0BQ
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM12K,NORFOLK & NORWICH KIDNEY CENTRE,*,*,15,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NR5 9JA
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM102,NORFOLK & NORWICH UNIVERSITY HOSPITAL,1.1418,2,80875,3485,3050,0.945,1.0572,0.8625,1.1594,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR4 7UY
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NT318,SPIRE NORWICH HOSPITAL,*,*,615,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NR4 7TD
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM12N,SPIRE PRIVATE HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NR4 7TD
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RCX70,THE QUEEN ELIZABETH HOSPITAL,*,*,265,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE30 4ET
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ21,COSSHAM HOSPITAL,*,*,355,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS15 1LF
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ13,EMERSONS GREEN NHS TREATMENT CENTRE,*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BS16 7FH
