INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN543,"WINCHESTER NHS TREATMENT CENTRE",0.4846,3,1930,10,20.0000,0.4323,1.9451,0.6203,1.6121,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD01,"HARROGATE DISTRICT HOSPITAL",0.9424,2,26785,930,985.0000,0.9044,1.1024,0.8535,1.1717,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD08,"LASCELLES YOUNGER DISABLED UNIT",*,*,15,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD02,"RIPON AND DISTRICT COMMUNITY HOSPITAL",*,*,40,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",RQXM1,"HOMERTON UNIVERSITY HOSPITAL",0.7448,3,45185,520,700.0000,0.8872,1.1224,0.8493,1.1775,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E9 6SR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",UNK01,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",2.3920,1,120,20,10.0000,0.2448,2.6526,0.4914,2.0350,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA16,"CASTLE HILL HOSPITAL",1.0776,2,19570,820,760.0000,0.8917,1.1172,0.8504,1.1759,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU16 5JQ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA06,"DIANA PRINCESS OF WALES HOSPITAL - GRIMSBY",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN33 2BA
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA01,"HULL ROYAL INFIRMARY",1.0936,2,64415,2625,2400.0000,0.9381,1.0647,0.8598,1.1630,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA07,"SCARBOROUGH HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA28,"SCUNTHORPE GENERAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN15 7BH
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA66,"SPIRE HULL AND EAST RIDING HOSPITALS",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HU10 7AZ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA73,"YORK TEACHING HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ02,"CHARING CROSS HOSPITAL",0.6986,3,26260,910,1300.0000,0.9165,1.0887,0.8561,1.1682,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W6 8RF
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ03,"HAMMERSMITH HOSPITAL",0.7426,3,12950,360,485.0000,0.8653,1.1487,0.8430,1.1862,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ04,"QUEEN CHARLOTTE'S HOSPITAL",0.8391,2,23430,35,40.0000,0.5888,1.5771,0.7142,1.4002,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ01,"ST MARY'S HOSPITAL (HQ)",0.7625,3,42415,770,1010.0000,0.9056,1.1010,0.8537,1.1713,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W2 1NY
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ07,"WESTERN EYE HOSPITAL",*,*,515,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 5QH
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",.,"NOT PROVIDED",0.6659,3,2235,120,175.0000,0.7838,1.2546,0.8130,1.2301,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1F,"ISLE OF WIGHT NHS TRUST",RHU03,"QUEEN ALEXANDRA HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO6 3LY
I00699,R1F,"ISLE OF WIGHT NHS TRUST",R1F01,"ST MARY'S HOSPITAL",0.9942,2,17275,855,860.0000,0.8980,1.1099,0.8520,1.1738,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO30 5TG
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGP75,"JAMES PAGET UNIVERSITY HOSPITAL",1.1711,1,28035,1680,1435.0000,0.9204,1.0843,0.8568,1.1671,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR31 6LA
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",0.1165,3,4855,10,95.0000,0.7119,1.3606,0.7798,1.2824,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",RNQ51,"KETTERING GENERAL HOSPITAL",1.0700,2,52055,1765,1650.0000,0.9256,1.0785,0.8578,1.1658,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN16 8UZ
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ10,"KINGS @ QUEEN MARY'S HOSPITAL SIDCUP",*,*,165,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DA14 6LT
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ31,"KINGS @BECKENHAM BEACON",*,*,20,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BR3 3QL
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ33,"KINGS COLLEGE DENTAL HOSPITAL",*,*,125,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9RS
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ01,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",0.8987,2,65610,1575,1755.0000,0.9278,1.0760,0.8582,1.1653,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ70,"ORPINGTON HOSPITAL",0.3010,3,3780,25,85.0000,0.6949,1.3877,0.7713,1.2966,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 9JU
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ30,"PRINCESS ROYAL UNIVERSITY HOSPITAL",1.0566,2,41405,1640,1550.0000,0.9234,1.0810,0.8574,1.1664,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 8ND
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",RAX01,"KINGSTON HOSPITAL",0.7756,3,58535,1155,1485.0000,0.9218,1.0828,0.8571,1.1668,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT2 7QB
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",NTY65,"NOT PROVIDED",*,*,20,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",RAX99,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",RXN05,"BURNLEY GENERAL HOSPITAL",*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",RXN01,"CHORLEY & SOUTH RIBBLE HOSPITAL",0.8483,3,15665,690,815.0000,0.8952,1.1131,0.8513,1.1747,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR7 1PP
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",RXN02,"ROYAL PRESTON HOSPITAL",1.0340,2,62995,1650,1595.0000,0.9244,1.0798,0.8576,1.1661,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR2 9HT
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR819,"CHAPEL ALLERTON HOSPITAL",*,*,2285,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS7 4SA
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR802,"LEEDS DENTAL HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS2 9LU
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR801,"LEEDS GENERAL INFIRMARY",1.0942,2,54875,970,885.0000,0.8995,1.1081,0.8523,1.1733,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS1 3EX
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR814,"SEACROFT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS14 6UH
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR813,"ST JAMES'S UNIVERSITY HOSPITAL",1.0769,2,68330,3245,3015.0000,0.9446,1.0576,0.8608,1.1618,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS9 7TF
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",RR807,"WHARFEDALE HOSPITAL",*,*,210,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS21 2LY
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",RJ231,"QUEEN ELIZABETH HOSPITAL",1.0056,2,52400,1465,1455.0000,0.9210,1.0836,0.8569,1.1670,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE18 4QH
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",RJ224,"UNIVERSITY HOSPITAL LEWISHAM",0.9100,2,37900,960,1055.0000,0.9076,1.0987,0.8542,1.1707,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE13 6LH
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K13,"AMBULATORY CARE & DIAGNOSTICS CENTRE",*,*,685,*,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K02,"CENTRAL MIDDLESEX HOSPITAL",0.5477,3,2310,15,25.0000,0.4979,1.7748,0.6609,1.5130,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K04,"EALING HOSPITAL",0.8260,3,20720,710,860.0000,0.8980,1.1099,0.8520,1.1738,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,UB1 3HW
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K01,"NORTHWICK PARK HOSPITAL",0.8423,3,77275,1820,2160.0000,0.9348,1.0683,0.8593,1.1637,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HA1 3UJ
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K03,"ST MARKS HOSPITAL",1.0350,2,2430,45,45.0000,0.6033,1.5489,0.7223,1.3844,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA1 3UJ
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",R1K00,"NOT PROVIDED",*,*,10,*,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",RC971,"LUTON & DUNSTABLE HOSPITAL",1.0430,2,79755,1770,1700.0000,0.9267,1.0773,0.8580,1.1655,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LU4 0DZ
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",NMY01,"NEVILLE CHILDHOOD EPILEPSY CENTRE",*,*,65,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,NOT PROVIDED,RH7 6PW
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN2 4UL
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",RWF05,"PRESTON HALL HOSPITAL",*,*,375,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME20 7NJ
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",NT310,"SPIRE TUNBRIDGE WELLS HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN3 0RD
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",RWF03,"THE MAIDSTONE HOSPITAL",1.0641,2,25850,1070,1005.0000,0.9053,1.1014,0.8537,1.1714,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME16 9QQ
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",RWFTW,"THE TUNBRIDGE WELLS HOSPITAL",1.0028,2,48175,1360,1355.0000,0.9181,1.0869,0.8564,1.1677,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN2 4QJ
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",NTYE7,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",RWF00,"NOT PROVIDED",*,*,35,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",.,"NOT PROVIDED",*,*,45,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A04,"MANCHESTER ROYAL EYE HOSPITAL",*,*,2565,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A02,"MANCHESTER ROYAL INFIRMARY",0.9572,2,45245,1275,1335.0000,0.9175,1.0876,0.8562,1.1679,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A03,"ROYAL MANCHESTER CHILDREN'S HOSPITAL",1.2311,2,22065,55,45.0000,0.5942,1.5664,0.7173,1.3942,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A05,"ST MARY'S HOSPITAL",1.4143,1,32515,70,50.0000,0.6175,1.5219,0.7303,1.3694,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A09,"TRAFFORD GENERAL HOSPITAL",0.6489,3,5905,125,195.0000,0.7921,1.2433,0.8164,1.2249,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M41 5SL
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A06,"UNIVERSITY DENTAL HOSPITAL OF MANCHESTER",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,M15 6FH
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A08,"WITHINGTON COMMUNITY HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M20 2LR
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",R0A07,"WYTHENSHAWE HOSPITAL",0.9384,2,68905,1830,1950.0000,0.9315,1.0720,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M23 9LT
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA28,"DARENT VALLEY HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA81,"KENT INSTITUTE OF MEDICINE & SURGERY",*,*,50,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME14 5FT
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA02,"MEDWAY MARITIME HOSPITAL",1.0893,2,56325,1975,1815.0000,0.9290,1.0747,0.8584,1.1650,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME7 5NY
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA90,"ONE ASHFORD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,TN24 0YS
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA88,"THE SOMERFIELD HOSPITAL",*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME16 0DU
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",RPA82,"WILL ADAMS TREATMENT CENTRE",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME8 6AD
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",RJR05,"COUNTESS OF CHESTER HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH2 1UL
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",RBT20,"LEIGHTON HOSPITAL",1.0404,2,49710,1520,1460.0000,0.9211,1.0835,0.8569,1.1669,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",RBT24,"MID CHESHIRE NHS TREATMENT CENTRE",*,*,705,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CW1 4QJ
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8RR,"BRAINTREE COMMUNITY HOSPITAL",*,*,325,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM7 2AL
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8L0,"BROOMFIELD HOSPITAL",1.1211,2,54605,2110,1880.0000,0.9303,1.0733,0.8586,1.1647,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM1 7ET
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RDEE2,"CLACTON AND DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RDEE4,"COLCHESTER GENERAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8NH,"NUFFIELD HOSPITAL (SHENFIELD ROAD)",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CM15 8EH
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RAJ01,"SOUTHEND HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SS0 0RY
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8PH,"SPRINGFIELD HOSPITAL",*,*,75,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CM1 7GU
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8LJ,"ST PETER'S HOSPITAL",*,*,300,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM9 6EG
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",RQ8LK,"WILLIAM JULIEN COURTAULD HOSPITAL",*,*,495,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,CM7 2QU
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",RXF10,"DEWSBURY & DISTRICT HOSPITAL",0.9034,2,8780,355,390.0000,0.8509,1.1664,0.8385,1.1926,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF13 4HS
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",RXF05,"PINDERFIELDS GENERAL HOSPITAL",1.0433,2,83030,2595,2490.0000,0.9392,1.0635,0.8600,1.1628,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF1 4DG
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",RXF03,"PONTEFRACT GENERAL INFIRMARY",*,*,1695,0,20.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF8 1PL
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",RXF15,"QUEEN ELIZABETH MY INTERMEDIATE CARE FACILITY",*,*,400,*,20.0000,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WF1 4AA
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",RD816,"MILTON KEYNES HOSPITAL",0.9941,2,49275,1310,1320.0000,0.9171,1.0880,0.8562,1.1680,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,MK6 5LD
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RM131,"CROMER HOSPITAL",*,*,135,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR27 0BQ
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RM102,"NORFOLK & NORWICH UNIVERSITY HOSPITAL",1.0616,2,88990,3460,3260.0000,0.9468,1.0553,0.8610,1.1614,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR4 7UY
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",NT318,"SPIRE NORWICH HOSPITAL",*,*,1000,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NR4 7TD
I00699,RVJ,"NORTH BRISTOL NHS TRUST",RVJ21,"COSSHAM HOSPITAL",*,*,715,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS15 1LF
I00699,RVJ,"NORTH BRISTOL NHS TRUST",RVJ13,"EMERSONS GREEN NHS TREATMENT CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BS16 7FH
I00699,RVJ,"NORTH BRISTOL NHS TRUST",RVJV4,"SOUTH BRISTOL COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BS14 0DE
I00699,RVJ,"NORTH BRISTOL NHS TRUST",RVJ01,"SOUTHMEAD HOSPITAL",0.9407,2,86785,2380,2530.0000,0.9397,1.0630,0.8601,1.1627,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS10 5NB
I00699,RVJ,"NORTH BRISTOL NHS TRUST",RVJ74,"THE WILLOWS SURGERY",*,*,210,0,*,*,*,*,*,GP PRACTICES,ONE,TRUST,BS16 5FJ
I00699,RVJ,"NORTH BRISTOL NHS TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",RNLAY,"CUMBERLAND INFIRMARY",0.9219,2,31520,1205,1305.0000,0.9166,1.0885,0.8561,1.1681,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA2 7HY
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",RNLBX,"WEST CUMBERLAND HOSPITAL",1.0003,2,15500,610,610.0000,0.8795,1.1316,0.8472,1.1804,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA28 8JG
