INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA01,HULL ROYAL INFIRMARY,1.0637,2,64570,2475,2330,0.9372,1.0657,0.8532,1.1721,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA07,SCARBOROUGH HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA66,SPIRE HULL AND EAST RIDING HOSPITALS,*,*,105,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HU10 7AZ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA73,YORK TEACHING HOSPITAL,*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,CHARING CROSS HOSPITAL,0.6941,3,26195,895,1290,0.9161,1.0891,0.8497,1.177,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W6 8RF
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,HAMMERSMITH HOSPITAL,0.7118,3,13135,355,495,0.8671,1.1465,0.8379,1.1935,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ04,QUEEN CHARLOTTE'S HOSPITAL,0.72,2,23385,30,40,0.5886,1.5775,0.7116,1.4053,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,ST MARY'S HOSPITAL (HQ),0.6816,3,44025,670,980,0.9042,1.1027,0.8472,1.1803,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W2 1NY
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ07,WESTERN EYE HOSPITAL,*,*,455,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 5QH
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,.,NOT PROVIDED,0.7572,3,2360,130,175,0.7822,1.2569,0.8077,1.2381,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1F,ISLE OF WIGHT NHS TRUST,RHU03,QUEEN ALEXANDRA HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO6 3LY
I00699,R1F,ISLE OF WIGHT NHS TRUST,R1F01,ST MARY'S HOSPITAL,1.0166,2,17810,845,830,0.8962,1.112,0.8454,1.1828,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO30 5TG
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RGP75,JAMES PAGET UNIVERSITY HOSPITAL,1.1425,2,29790,1670,1460,0.9211,1.0835,0.8506,1.1757,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR31 6LA
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,0.2038,3,3950,15,85,0.6955,1.3867,0.7681,1.3019,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,RNQ51,KETTERING GENERAL HOSPITAL,1.0323,2,52575,1700,1645,0.9256,1.0785,0.8514,1.1746,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN16 8UZ
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ10,KINGS @ QUEEN MARY'S HOSPITAL SIDCUP,*,*,155,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DA14 6LT
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ31,KINGS @BECKENHAM BEACON,*,*,20,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BR3 3QL
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ33,KINGS COLLEGE DENTAL HOSPITAL,*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,KING'S COLLEGE HOSPITAL (DENMARK HILL),0.8976,2,67480,1535,1710,0.9269,1.077,0.8516,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ70,ORPINGTON HOSPITAL,0.273,3,3830,25,90,0.7025,1.3755,0.7715,1.2961,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 9JU
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,PRINCESS ROYAL UNIVERSITY HOSPITAL,1.0608,2,42630,1610,1515,0.9225,1.0819,0.8508,1.1753,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 8ND
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,RAX01,KINGSTON HOSPITAL,0.7773,3,59690,1150,1480,0.9216,1.083,0.8507,1.1756,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT2 7QB
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,NTY65,NOT PROVIDED,*,*,15,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,RAX99,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN05,BURNLEY GENERAL HOSPITAL,*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN01,CHORLEY & SOUTH RIBBLE HOSPITAL,0.8772,2,15835,675,770,0.8922,1.1166,0.8445,1.1841,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR7 1PP
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,RXN02,ROYAL PRESTON HOSPITAL,1.0171,2,63805,1575,1545,0.9233,1.0811,0.851,1.1751,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR2 9HT
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR819,CHAPEL ALLERTON HOSPITAL,*,*,2330,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS7 4SA
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR802,LEEDS DENTAL HOSPITAL,*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS2 9LU
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR801,LEEDS GENERAL INFIRMARY,1.0758,2,53505,920,855,0.8978,1.1101,0.8458,1.1823,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS1 3EX
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR814,SEACROFT HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS14 6UH
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR813,ST JAMES'S UNIVERSITY HOSPITAL,1.1058,2,67365,3260,2945,0.944,1.0582,0.8541,1.1708,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS9 7TF
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,RR807,WHARFEDALE HOSPITAL,*,*,125,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LS21 2LY
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ231,QUEEN ELIZABETH HOSPITAL,0.9902,2,52465,1375,1390,0.9191,1.0857,0.8502,1.1762,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE18 4QH
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,RJ224,UNIVERSITY HOSPITAL LEWISHAM,0.8306,3,39355,850,1025,0.9062,1.1004,0.8477,1.1797,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE13 6LH
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K13,AMBULATORY CARE & DIAGNOSTICS CENTRE,*,*,600,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K02,CENTRAL MIDDLESEX HOSPITAL,0.6269,3,2450,15,25,0.4847,1.807,0.6511,1.5359,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NW10 7NS
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K04,EALING HOSPITAL,0.8815,2,21230,750,850,0.8973,1.1106,0.8457,1.1824,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,UB1 3HW
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K01,NORTHWICK PARK HOSPITAL,0.8178,3,79225,1740,2125,0.9343,1.0688,0.8528,1.1727,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HA1 3UJ
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K03,ST MARKS HOSPITAL,0.9855,2,2355,40,40,0.575,1.6046,0.704,1.4205,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA1 3UJ
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,R1K00,NOT PROVIDED,*,*,10,*,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RC971,LUTON & DUNSTABLE HOSPITAL,1.0226,2,82380,1725,1685,0.9264,1.0776,0.8515,1.1744,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LU4 0DZ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NWF01,BENENDEN HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN17 4AX
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT438,BMI - THE SOMERFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME16 0DU
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF08,CROWBOROUGH WAR MEMORIAL HOSPITAL,*,*,50,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TN6 1HG
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ADP02,KIMS HOSPITAL (NEWNHAM COURT),*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,NOT PROVIDED,ME14 5FT
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NMY01,NEVILLE CHILDHOOD EPILEPSY CENTRE,*,*,120,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,NOT PROVIDED,RH7 6PW
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN2 4UL
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF05,PRESTON HALL HOSPITAL,*,*,385,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME20 7NJ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF03,THE MAIDSTONE HOSPITAL,1.0584,2,26585,1005,950,0.9028,1.1043,0.8469,1.1807,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME16 9QQ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWFTW,THE TUNBRIDGE WELLS HOSPITAL,1.0141,2,49600,1350,1330,0.9174,1.0876,0.8499,1.1766,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN2 4QJ
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NTYE7,NOT PROVIDED,*,*,25,0,*,*,*,*,*,NOT PROVIDED,ONE,PRIVATE,NOT PROVIDED
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,RWF00,NOT PROVIDED,*,*,55,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A04,MANCHESTER ROYAL EYE HOSPITAL,*,*,2625,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A02,MANCHESTER ROYAL INFIRMARY,0.9708,2,45635,1265,1305,0.9166,1.0886,0.8497,1.1768,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A03,ROYAL MANCHESTER CHILDREN'S HOSPITAL,1.7969,1,21760,60,35,0.5521,1.6523,0.6909,1.4474,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A05,ST MARY'S HOSPITAL,1.4656,1,32800,80,55,0.6371,1.486,0.7381,1.3548,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M13 9WL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A09,TRAFFORD GENERAL HOSPITAL,0.6154,3,5670,120,200,0.7948,1.2395,0.8128,1.2303,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M41 5SL
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A06,UNIVERSITY DENTAL HOSPITAL OF MANCHESTER,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,M15 6FH
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A08,WITHINGTON COMMUNITY HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M20 2LR
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,R0A07,WYTHENSHAWE HOSPITAL,0.9118,2,69215,1720,1890,0.9304,1.0732,0.8522,1.1735,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,M23 9LT
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA28,DARENT VALLEY HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA81,KENT INSTITUTE OF MEDICINE & SURGERY,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME14 5FT
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA02,MEDWAY MARITIME HOSPITAL,1.1307,2,54365,1920,1700,0.9267,1.0773,0.8515,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ME7 5NY
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA88,THE SOMERFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME16 0DU
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,RPA82,WILL ADAMS TREATMENT CENTRE,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME8 6AD
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,1145,*,25,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RJR05,COUNTESS OF CHESTER HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH2 1UL
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT20,LEIGHTON HOSPITAL,1.0213,2,50935,1465,1435,0.9204,1.0843,0.8505,1.1758,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CW1 4QJ
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,RBT24,MID CHESHIRE NHS TREATMENT CENTRE,*,*,620,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CW1 4QJ
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8RR,BRAINTREE COMMUNITY HOSPITAL,*,*,445,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM7 2AL
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8L0,BROOMFIELD HOSPITAL,1.1308,2,54290,2050,1815,0.929,1.0747,0.8519,1.1738,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM1 7ET
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RDEE2,CLACTON AND DISTRICT HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RDEE4,COLCHESTER GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8NH,NUFFIELD HOSPITAL (SHENFIELD ROAD),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CM15 8EH
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8LJ,ST PETER'S HOSPITAL,*,*,320,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM9 6EG
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,RQ8LK,WILLIAM JULIEN COURTAULD HOSPITAL,*,*,495,0,*,*,*,*,*,UNSPECIFIED,ONE,TRUST,CM7 2QU
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF10,DEWSBURY & DISTRICT HOSPITAL,1.0298,2,8970,405,395,0.8517,1.1654,0.8332,1.2001,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF13 4HS
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF05,PINDERFIELDS GENERAL HOSPITAL,1.0773,2,83020,2560,2375,0.9378,1.065,0.8533,1.172,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF1 4DG
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF03,PONTEFRACT GENERAL INFIRMARY,*,*,1495,*,10,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WF8 1PL
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,RXF15,QUEEN ELIZABETH MY INTERMEDIATE CARE FACILITY,*,*,420,*,25,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WF1 4AA
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RD816,MILTON KEYNES HOSPITAL,1.0644,2,48755,1335,1255,0.915,1.0903,0.8494,1.1772,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,MK6 5LD
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM131,CROMER HOSPITAL,*,*,155,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR27 0BQ
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RM102,NORFOLK & NORWICH UNIVERSITY HOSPITAL,1.0928,2,89045,3440,3150,0.9458,1.0563,0.8543,1.1705,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR4 7UY
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NT318,SPIRE NORWICH HOSPITAL,*,*,1090,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NR4 7TD
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ21,COSSHAM HOSPITAL,*,*,235,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS15 1LF
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ75,SINGLE POINT OF ACCESS (SPA),*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BS30 8EZ
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ01,SOUTHMEAD HOSPITAL,0.9085,2,90440,2225,2450,0.9387,1.064,0.8534,1.1718,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS10 5NB
I00699,RVJ,NORTH BRISTOL NHS TRUST,RVJ74,THE WILLOWS SURGERY,*,*,90,0,*,*,*,*,*,GP PRACTICES,ONE,TRUST,BS16 5FJ
I00699,RVJ,NORTH BRISTOL NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,RNLAY,CUMBERLAND INFIRMARY,0.9272,2,30870,1150,1240,0.9146,1.0909,0.8494,1.1774,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA2 7HY
I00699,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,RNLBX,WEST CUMBERLAND HOSPITAL,0.9966,2,15570,600,605,0.879,1.1322,0.8412,1.1888,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CA28 8JG
I00699,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,RAPNM,NORTH MIDDLESEX HOSPITAL,0.8645,2,49300,1265,1465,0.9212,1.0834,0.8506,1.1756,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,N18 1QX
I00699,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,0.9615,2,60325,2005,2085,0.9337,1.0695,0.8527,1.1728,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TS19 8PE
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,RGN90,HINCHINGBROOKE HOSPITAL,0.9957,2,26130,800,805,0.8945,1.1139,0.8451,1.1834,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE29 6NT
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,RGN80,PETERBOROUGH CITY HOSPITAL,1.1309,2,54615,2005,1775,0.9282,1.0756,0.8518,1.174,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE3 9GZ
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,RGN49,STAMFORD & RUTLAND HOSPITAL,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE9 1UA
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,RGN95,THE HUNTINGDON NHS TREATMENT CENTRE,*,*,2115,*,10,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE29 6NT
I00699,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,RNS01,NORTHAMPTON GENERAL HOSPITAL (ACUTE),0.9681,2,75670,1895,1955,0.9316,1.0719,0.8523,1.1732,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN1 5BD
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ51,HEAVITREE HOSPITAL,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,EX1 2ED
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ92,HOLSWORTHY HOSPITAL,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX22 6JQ
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ91,ILFRACOMBE,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX34 8JF
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ01,LITCHDON MEDICAL CENTRE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX32 9LL
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,NORTH DEVON DISTRICT HOSPITAL,0.9968,2,30410,965,970,0.9037,1.1032,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,EX31 4JB
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ99,SOUTH MOLTON HOSPITAL,1.1526,2,275,30,30,0.5141,1.7366,0.6687,1.4954,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX36 4DP
