INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,88,Regional enteritis and ulcerative colitis,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,95,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,155,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,325,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,120,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,75,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,560,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,220,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,255,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,70,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,70,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,190,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,165,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,R1F,ISLE OF WIGHT NHS TRUST,25,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,210,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,125,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,355,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,165,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,410,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJ2,LEWISHAM AND GREENWICH NHS TRUST,180,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,510,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,240,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,170,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,615,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RPA,MEDWAY NHS FOUNDATION TRUST,200,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,120,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,120,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,205,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,125,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,240,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RVJ,NORTH BRISTOL NHS TRUST,220,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,210,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,95,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,165,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,640,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,145,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,155,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,190,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,160,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,300,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,285,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,365,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,80,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RHU,PORTSMOUTH HOSPITALS NHS TRUST,260,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,155,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,250,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,135,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,320,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,170,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,115,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,140,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,160,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RNZ,SALISBURY NHS FOUNDATION TRUST,65,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,145,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,310,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,195,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,190,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,200,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,85,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,65,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,190,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,160,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWJ,STOCKPORT NHS FOUNDATION TRUST,125,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,200,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,85,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,140,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,100,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,85,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,395,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,95,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",105,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,80,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,170,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,165,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,115,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,180,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,300,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,360,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,675,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,265,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,190,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,475,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,315,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,245,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBK,WALSALL HEALTHCARE NHS TRUST,80,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,215,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,100,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,315,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RA3,WESTON AREA HEALTH NHS TRUST,65,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RKE,WHITTINGTON HEALTH NHS TRUST,55,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,260,0,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RLQ,WYE VALLEY NHS TRUST,85,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,115,*,*,,,,,,
I00699,88,Regional enteritis and ulcerative colitis,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,140,*,*,,,,,,
I00699,89,Intestinal obstruction without hernia,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,230,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RCF,AIREDALE NHS FOUNDATION TRUST,135,*,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,230,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",340,30,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,140,20,10,,,,,,
I00699,89,Intestinal obstruction without hernia,R1H,BARTS HEALTH NHS TRUST,485,25,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,185,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RC1,BEDFORD HOSPITAL NHS TRUST,175,10,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,155,25,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RMC,BOLTON NHS FOUNDATION TRUST,165,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,205,20,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,350,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,225,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,270,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,400,15,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,310,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,225,15,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,180,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,370,25,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RJ6,CROYDON HEALTH SERVICES NHS TRUST,210,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RN7,DARTFORD AND GRAVESHAM NHS TRUST,150,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,300,20,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,135,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,205,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RJN,EAST CHESHIRE NHS TRUST,145,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,490,55,45,,,,,,
I00699,89,Intestinal obstruction without hernia,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,285,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,475,50,40,,,,,,
I00699,89,Intestinal obstruction without hernia,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,235,10,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,240,25,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,475,40,40,,,,,,
I00699,89,Intestinal obstruction without hernia,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,155,20,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,140,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,430,40,35,,,,,,
I00699,89,Intestinal obstruction without hernia,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,260,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,290,20,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,315,30,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,125,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,100,*,*,,,,,,
I00699,89,Intestinal obstruction without hernia,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,335,35,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,240,10,20,,,,,,
I00699,89,Intestinal obstruction without hernia,R1F,ISLE OF WIGHT NHS TRUST,115,20,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,215,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,235,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,370,25,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,185,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,220,10,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,490,40,35,,,,,,
I00699,89,Intestinal obstruction without hernia,RJ2,LEWISHAM AND GREENWICH NHS TRUST,310,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,455,20,40,,,,,,
I00699,89,Intestinal obstruction without hernia,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,195,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,400,30,30,,,,,,
I00699,89,Intestinal obstruction without hernia,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,415,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RPA,MEDWAY NHS FOUNDATION TRUST,225,25,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,200,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,175,25,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,310,35,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,155,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,435,35,35,,,,,,
I00699,89,Intestinal obstruction without hernia,RVJ,NORTH BRISTOL NHS TRUST,280,20,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,225,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,155,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,235,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,330,35,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,260,20,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,115,15,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,315,40,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,330,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,535,50,45,,,,,,
I00699,89,Intestinal obstruction without hernia,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,535,40,40,,,,,,
I00699,89,Intestinal obstruction without hernia,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,380,35,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,235,20,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RHU,PORTSMOUTH HOSPITALS NHS TRUST,345,25,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,255,25,20,,,,,,
I00699,89,Intestinal obstruction without hernia,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,335,25,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,285,30,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,535,30,50,,,,,,
I00699,89,Intestinal obstruction without hernia,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,175,10,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,200,15,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,265,25,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,190,10,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RNZ,SALISBURY NHS FOUNDATION TRUST,125,10,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,170,20,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,340,35,30,,,,,,
I00699,89,Intestinal obstruction without hernia,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,195,10,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,350,25,35,,,,,,
I00699,89,Intestinal obstruction without hernia,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,315,25,25,,,,,,
I00699,89,Intestinal obstruction without hernia,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,250,25,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,180,10,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,200,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,135,15,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,265,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,185,20,15,,,,,,
I00699,89,Intestinal obstruction without hernia,RWJ,STOCKPORT NHS FOUNDATION TRUST,235,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,320,30,25,,,,,,
I00699,89,Intestinal obstruction without hernia,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,120,20,10,,,,,,
I00699,89,Intestinal obstruction without hernia,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,245,15,20,,,,,,
I00699,89,Intestinal obstruction without hernia,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,225,35,25,,,,,,
