INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,71,Other circulatory disease,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,259,7,5.9499
I00699,71,Other circulatory disease,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,303,10,9.3868
I00699,71,Other circulatory disease,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,154,*,4.1391
I00699,71,Other circulatory disease,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,314,6,10.3416
I00699,71,Other circulatory disease,RVJ,NORTH BRISTOL NHS TRUST,310,9,8.2065
I00699,71,Other circulatory disease,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,260,7,7.4573
I00699,71,Other circulatory disease,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,116,*,2.9157
I00699,71,Other circulatory disease,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,293,7,8.2557
I00699,71,Other circulatory disease,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,344,8,9.4408
I00699,71,Other circulatory disease,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,322,10,9.6318
I00699,71,Other circulatory disease,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,129,*,3.4266
I00699,71,Other circulatory disease,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,296,10,8.5582
I00699,71,Other circulatory disease,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,349,6,12.2609
I00699,71,Other circulatory disease,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,592,26,17.1463
I00699,71,Other circulatory disease,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,421,7,9.438
I00699,71,Other circulatory disease,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,652,8,14.4285
I00699,71,Other circulatory disease,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,186,*,6.12
I00699,71,Other circulatory disease,RHU,PORTSMOUTH HOSPITALS NHS TRUST,319,13,9.2222
I00699,71,Other circulatory disease,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,253,10,6.7923
I00699,71,Other circulatory disease,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,231,*,6.8217
I00699,71,Other circulatory disease,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,291,13,7.3496
I00699,71,Other circulatory disease,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,405,10,11.5859
I00699,71,Other circulatory disease,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,386,20,8.6009
I00699,71,Other circulatory disease,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,133,*,3.9707
I00699,71,Other circulatory disease,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,199,*,5.7772
I00699,71,Other circulatory disease,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,210,8,5.2379
I00699,71,Other circulatory disease,RNZ,SALISBURY NHS FOUNDATION TRUST,151,*,4.2126
I00699,71,Other circulatory disease,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,377,6,10.3542
I00699,71,Other circulatory disease,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,507,13,14.6047
I00699,71,Other circulatory disease,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,192,*,6.2822
I00699,71,Other circulatory disease,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,386,10,10.3272
I00699,71,Other circulatory disease,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,463,18,11.238
I00699,71,Other circulatory disease,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,128,7,4.0967
I00699,71,Other circulatory disease,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,137,7,4.4282
I00699,71,Other circulatory disease,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,311,12,9.3549
I00699,71,Other circulatory disease,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,116,*,3.3126
I00699,71,Other circulatory disease,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,344,7,8.1014
I00699,71,Other circulatory disease,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,279,*,7.1209
I00699,71,Other circulatory disease,RWJ,STOCKPORT NHS FOUNDATION TRUST,250,*,7.0406
I00699,71,Other circulatory disease,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,244,*,7.218
I00699,71,Other circulatory disease,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,145,*,4.713
I00699,71,Other circulatory disease,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,279,8,7.4054
I00699,71,Other circulatory disease,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,215,15,6.8589
I00699,71,Other circulatory disease,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,124,0,2.8831
I00699,71,Other circulatory disease,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,298,13,6.5259
I00699,71,Other circulatory disease,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,195,6,4.7895
I00699,71,Other circulatory disease,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",206,*,5.2434
I00699,71,Other circulatory disease,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,145,*,5.0642
I00699,71,Other circulatory disease,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,433,*,12.5834
I00699,71,Other circulatory disease,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,194,7,6.1136
I00699,71,Other circulatory disease,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,228,6,7.3598
I00699,71,Other circulatory disease,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,431,12,12.5391
I00699,71,Other circulatory disease,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,257,*,3.7353
I00699,71,Other circulatory disease,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,318,*,9.671
I00699,71,Other circulatory disease,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1132,38,28.865
I00699,71,Other circulatory disease,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,145,*,3.3641
I00699,71,Other circulatory disease,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,349,14,9.4602
I00699,71,Other circulatory disease,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,442,14,12.73
I00699,71,Other circulatory disease,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,486,11,13.7453
I00699,71,Other circulatory disease,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,189,*,5.4086
I00699,71,Other circulatory disease,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,557,13,13.9671
I00699,71,Other circulatory disease,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,257,12,7.0544
I00699,71,Other circulatory disease,RBK,WALSALL HEALTHCARE NHS TRUST,161,0,4.4101
I00699,71,Other circulatory disease,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,169,12,4.8199
I00699,71,Other circulatory disease,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,315,11,10.3692
I00699,71,Other circulatory disease,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,136,*,4.0389
I00699,71,Other circulatory disease,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,312,*,9.5252
I00699,71,Other circulatory disease,RA3,WESTON AREA HEALTH NHS TRUST,89,*,2.7857
I00699,71,Other circulatory disease,RKE,WHITTINGTON HEALTH NHS TRUST,53,0,1.4141
I00699,71,Other circulatory disease,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,238,*,6.4181
I00699,71,Other circulatory disease,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,336,26,9.6658
I00699,71,Other circulatory disease,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",175,*,4.2399
I00699,71,Other circulatory disease,RLQ,WYE VALLEY NHS TRUST,89,6,3.0259
I00699,71,Other circulatory disease,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,132,*,3.4577
I00699,71,Other circulatory disease,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,599,17,17.7071
I00699,72,Disease of veins and lymphatics,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,422,*,5.2793
I00699,72,Disease of veins and lymphatics,RCF,AIREDALE NHS FOUNDATION TRUST,259,*,3.5386
I00699,72,Disease of veins and lymphatics,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,165,*,3.2885
I00699,72,Disease of veins and lymphatics,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",326,8,5.1822
I00699,72,Disease of veins and lymphatics,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,259,*,4.8302
I00699,72,Disease of veins and lymphatics,R1H,BARTS HEALTH NHS TRUST,893,9,10.9296
I00699,72,Disease of veins and lymphatics,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,344,9,5.2574
I00699,72,Disease of veins and lymphatics,RC1,BEDFORD HOSPITAL NHS TRUST,104,*,2.4041
I00699,72,Disease of veins and lymphatics,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,208,*,3.7812
I00699,72,Disease of veins and lymphatics,RMC,BOLTON NHS FOUNDATION TRUST,155,6,2.5538
I00699,72,Disease of veins and lymphatics,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,385,7,4.7829
I00699,72,Disease of veins and lymphatics,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,324,*,5.2242
I00699,72,Disease of veins and lymphatics,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,317,*,5.0663
I00699,72,Disease of veins and lymphatics,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,355,9,5.8933
I00699,72,Disease of veins and lymphatics,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,335,*,7.0141
I00699,72,Disease of veins and lymphatics,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,427,*,5.4784
I00699,72,Disease of veins and lymphatics,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,637,8,11.3101
I00699,72,Disease of veins and lymphatics,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,372,*,6.4332
I00699,72,Disease of veins and lymphatics,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,152,6,2.4239
I00699,72,Disease of veins and lymphatics,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,398,7,5.0915
I00699,72,Disease of veins and lymphatics,RJ6,CROYDON HEALTH SERVICES NHS TRUST,130,7,2.4381
I00699,72,Disease of veins and lymphatics,RN7,DARTFORD AND GRAVESHAM NHS TRUST,323,*,2.2753
I00699,72,Disease of veins and lymphatics,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,500,8,8.948
I00699,72,Disease of veins and lymphatics,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,130,*,2.0052
I00699,72,Disease of veins and lymphatics,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,232,7,4.6748
I00699,72,Disease of veins and lymphatics,RJN,EAST CHESHIRE NHS TRUST,48,*,1.2431
I00699,72,Disease of veins and lymphatics,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,923,11,13.5506
I00699,72,Disease of veins and lymphatics,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,361,8,6.2912
I00699,72,Disease of veins and lymphatics,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,481,6,8.9021
I00699,72,Disease of veins and lymphatics,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,300,8,5.4528
I00699,72,Disease of veins and lymphatics,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,417,*,5.1804
I00699,72,Disease of veins and lymphatics,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,622,13,8.4746
I00699,72,Disease of veins and lymphatics,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,112,*,2.6278
I00699,72,Disease of veins and lymphatics,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,72,*,1.3906
I00699,72,Disease of veins and lymphatics,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,269,6,4.4219
I00699,72,Disease of veins and lymphatics,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,737,*,7.4978
I00699,72,Disease of veins and lymphatics,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,509,*,4.7067
I00699,72,Disease of veins and lymphatics,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,269,*,2.7292
I00699,72,Disease of veins and lymphatics,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,101,*,2.3774
I00699,72,Disease of veins and lymphatics,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,87,*,1.2495
I00699,72,Disease of veins and lymphatics,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,309,8,5.1951
I00699,72,Disease of veins and lymphatics,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,389,0,5.2629
I00699,72,Disease of veins and lymphatics,R1F,ISLE OF WIGHT NHS TRUST,49,*,0.9856
I00699,72,Disease of veins and lymphatics,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,320,*,5.53
I00699,72,Disease of veins and lymphatics,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,170,*,3.0874
I00699,72,Disease of veins and lymphatics,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,370,7,5.7106
I00699,72,Disease of veins and lymphatics,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,486,*,6.7346
I00699,72,Disease of veins and lymphatics,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,211,6,4.5546
I00699,72,Disease of veins and lymphatics,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,752,18,10.9059
I00699,72,Disease of veins and lymphatics,RJ2,LEWISHAM AND GREENWICH NHS TRUST,231,*,4.1218
I00699,72,Disease of veins and lymphatics,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,461,*,6.4284
I00699,72,Disease of veins and lymphatics,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,447,*,6.0151
I00699,72,Disease of veins and lymphatics,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,242,9,4.4961
I00699,72,Disease of veins and lymphatics,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1446,14,20.3012
I00699,72,Disease of veins and lymphatics,RPA,MEDWAY NHS FOUNDATION TRUST,314,*,4.7174
I00699,72,Disease of veins and lymphatics,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,360,*,5.0394
I00699,72,Disease of veins and lymphatics,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,268,*,3.8642
I00699,72,Disease of veins and lymphatics,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,214,*,4.1081
I00699,72,Disease of veins and lymphatics,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,110,*,2.2481
I00699,72,Disease of veins and lymphatics,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,285,8,4.2065
I00699,72,Disease of veins and lymphatics,RVJ,NORTH BRISTOL NHS TRUST,381,6,5.404
I00699,72,Disease of veins and lymphatics,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,293,*,4.6497
I00699,72,Disease of veins and lymphatics,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,125,*,2.153
I00699,72,Disease of veins and lymphatics,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,473,*,7.1937
I00699,72,Disease of veins and lymphatics,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,276,8,4.1902
I00699,72,Disease of veins and lymphatics,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,203,*,3.6007
I00699,72,Disease of veins and lymphatics,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,203,0,3.4003
I00699,72,Disease of veins and lymphatics,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,442,6,6.7551
I00699,72,Disease of veins and lymphatics,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,560,*,10.7664
I00699,72,Disease of veins and lymphatics,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,522,10,9.7928
I00699,72,Disease of veins and lymphatics,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,434,*,6.5323
I00699,72,Disease of veins and lymphatics,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1151,15,16.7874
I00699,72,Disease of veins and lymphatics,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,104,*,2.6922
I00699,72,Disease of veins and lymphatics,RHU,PORTSMOUTH HOSPITALS NHS TRUST,214,*,4.9775
I00699,72,Disease of veins and lymphatics,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,215,*,3.0536
I00699,72,Disease of veins and lymphatics,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,166,*,3.4274
I00699,72,Disease of veins and lymphatics,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,214,7,3.7491
I00699,72,Disease of veins and lymphatics,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,427,7,7.9399
I00699,72,Disease of veins and lymphatics,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,575,*,8.9332
I00699,72,Disease of veins and lymphatics,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,308,*,4.8552
I00699,72,Disease of veins and lymphatics,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,505,10,6.8353
I00699,72,Disease of veins and lymphatics,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,189,6,2.9387
I00699,72,Disease of veins and lymphatics,RNZ,SALISBURY NHS FOUNDATION TRUST,91,*,1.3582
I00699,72,Disease of veins and lymphatics,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,224,*,3.0433
I00699,72,Disease of veins and lymphatics,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,508,12,9.2528
I00699,72,Disease of veins and lymphatics,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,270,0,4.5252
I00699,72,Disease of veins and lymphatics,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,452,15,8.7804
I00699,72,Disease of veins and lymphatics,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,547,6,7.0575
I00699,72,Disease of veins and lymphatics,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,219,*,3.8904
I00699,72,Disease of veins and lymphatics,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,76,*,1.6452
I00699,72,Disease of veins and lymphatics,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,332,8,4.9083
I00699,72,Disease of veins and lymphatics,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,106,*,2.0579
I00699,72,Disease of veins and lymphatics,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,380,*,5.3148
I00699,72,Disease of veins and lymphatics,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,548,6,9.4923
I00699,72,Disease of veins and lymphatics,RWJ,STOCKPORT NHS FOUNDATION TRUST,311,*,5.1287
I00699,72,Disease of veins and lymphatics,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,233,*,4.3742
I00699,72,Disease of veins and lymphatics,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,411,*,5.5525
I00699,72,Disease of veins and lymphatics,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,267,*,4.0122
I00699,72,Disease of veins and lymphatics,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,182,9,3.3055
I00699,72,Disease of veins and lymphatics,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,104,*,1.8857
I00699,72,Disease of veins and lymphatics,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,300,8,4.5503
I00699,72,Disease of veins and lymphatics,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,323,*,3.1675
I00699,72,Disease of veins and lymphatics,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",341,*,4.2992
I00699,72,Disease of veins and lymphatics,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,137,*,2.9925
I00699,72,Disease of veins and lymphatics,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,288,*,3.7736
I00699,72,Disease of veins and lymphatics,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,206,*,3.907
I00699,72,Disease of veins and lymphatics,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,137,*,2.7262
I00699,72,Disease of veins and lymphatics,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,522,13,7.3192
I00699,72,Disease of veins and lymphatics,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,442,0,4.4639
I00699,72,Disease of veins and lymphatics,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,742,*,12.4128
I00699,72,Disease of veins and lymphatics,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1489,23,22.4585
I00699,72,Disease of veins and lymphatics,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,161,*,2.1179
I00699,72,Disease of veins and lymphatics,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,346,11,4.9054
I00699,72,Disease of veins and lymphatics,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,597,*,9.9815
I00699,72,Disease of veins and lymphatics,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,641,19,10.8839
I00699,72,Disease of veins and lymphatics,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,461,7,7.2695
I00699,72,Disease of veins and lymphatics,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1163,13,18.6212
I00699,72,Disease of veins and lymphatics,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,193,7,2.9042
I00699,72,Disease of veins and lymphatics,RBK,WALSALL HEALTHCARE NHS TRUST,235,*,2.9845
I00699,72,Disease of veins and lymphatics,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,275,*,3.0583
I00699,72,Disease of veins and lymphatics,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,542,14,10.3304
I00699,72,Disease of veins and lymphatics,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,112,*,2.2143
I00699,72,Disease of veins and lymphatics,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,253,*,4.6334
I00699,72,Disease of veins and lymphatics,RA3,WESTON AREA HEALTH NHS TRUST,196,*,2.3156
I00699,72,Disease of veins and lymphatics,RKE,WHITTINGTON HEALTH NHS TRUST,57,0,1.0405
I00699,72,Disease of veins and lymphatics,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,339,6,7.4725
I00699,72,Disease of veins and lymphatics,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,337,10,4.6047
I00699,72,Disease of veins and lymphatics,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",230,*,3.7163
I00699,72,Disease of veins and lymphatics,RLQ,WYE VALLEY NHS TRUST,94,*,1.6215
I00699,72,Disease of veins and lymphatics,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,245,*,3.2686
I00699,72,Disease of veins and lymphatics,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,754,15,14.0598
I00699,73,Pneumonia (excluding TB/STD),REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2469,394,374.3156
I00699,73,Pneumonia (excluding TB/STD),RCF,AIREDALE NHS FOUNDATION TRUST,1017,136,161.604
I00699,73,Pneumonia (excluding TB/STD),RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1823,321,330.2429
I00699,73,Pneumonia (excluding TB/STD),RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2655,452,427.9718
I00699,73,Pneumonia (excluding TB/STD),RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1483,279,253.6823
I00699,73,Pneumonia (excluding TB/STD),R1H,BARTS HEALTH NHS TRUST,3447,436,505.1304
I00699,73,Pneumonia (excluding TB/STD),RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1348,248,219.76
I00699,73,Pneumonia (excluding TB/STD),RC1,BEDFORD HOSPITAL NHS TRUST,1069,177,173.4171
I00699,73,Pneumonia (excluding TB/STD),RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1910,380,320.7401
I00699,73,Pneumonia (excluding TB/STD),RMC,BOLTON NHS FOUNDATION TRUST,1744,373,286.1548
I00699,73,Pneumonia (excluding TB/STD),RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2447,302,349.7371
I00699,73,Pneumonia (excluding TB/STD),RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2335,348,361.9941
I00699,73,Pneumonia (excluding TB/STD),RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1766,301,289.0194
I00699,73,Pneumonia (excluding TB/STD),RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2149,357,348.4373
I00699,73,Pneumonia (excluding TB/STD),RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1549,175,242.3544
